Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
DGII,854775,DIGI INTERNATIONAL INC,102233.0,102233,17,,
GES,912463,GUESS INC,,,,"ss(2)&nbsp; Maurice Marciano(3)&nbsp;&nbsp;&nbsp;11,693,275&nbsp;&nbsp;&nbsp;&nbsp;14.4%&nbsp; Paul Marciano(4)&nbsp;&nbsp;&nbsp;12,695,470&nbsp;&nbsp;&nbsp;&nbsp;15.6%&nbsp; Victor Herrero(5)&nbsp;&nbsp;&nbsp;565,718&nbsp;&nbsp;&nbsp;&nbsp;*&nbsp; Gianluca Bolla(5)&nbsp;&nbsp;&nbsp;66,768&nbsp;&nbs"," of our outstandingshares of Common Stock.  &nbsp;&nbsp;&nbsp;&nbsp;Beneficial Ownership ofCommon Stock&nbsp; Name of Beneficial Owner(1)&nbsp;&nbsp;Number ofShares&nbsp;&nbsp;&nbsp;Percent&nbsp;ofClass(2)&nbsp; Maurice Marciano(3)&nbsp;&nbsp;&nbsp;11,693,275&nbsp;&nbsp;&nbsp;&nbsp;14.4%&nbsp; Paul Marciano(4)&nbsp;&nbsp;&nbsp;12,695,470&nbsp;&nbsp;&nbsp;&nbsp;15.6%&nbsp; Victor Herrero(5)&nbsp;&nbsp;&nbsp;565,718&nbsp;&nbsp;&nbsp;&nbsp;*&nbsp; Gianluca Bolla(5)&nbsp;&nbsp;&nbsp;66,768&nbsp;&nbs"
CHEF,1517175,"Chefs' Warehouse, Inc.",1536117.0,46549,33.0," Chefs&#8217; Warehouse, Inc., 100 East Ridge Road, Ridgefield, Connecticut 06877. Exhibits will be provided upon written request to Mr. Aldous and payment of an appropriate processing fee.Submitting and Revoking Your ProxyIf you complete and submit a proxy, the persons named as proxies will vote th","sion (the &#8220;SEC&#8221;), without exhibits. Please address all such requests to the attention of Alexandros Aldous, General Counsel, Corporate Secretary and Chief Government Relations Officer, The Chefs&#8217; Warehouse, Inc., 100 East Ridge Road, Ridgefield, Connecticut 06877. Exhibits will be provided upon written request to Mr. Aldous and payment of an appropriate processing fee.Submitting and Revoking Your ProxyIf you complete and submit a proxy, the persons named as proxies will vote th"
CASH,907471,"PATHWARD FINANCIAL, INC.",278916.0,69729,48,,
CNK,1385280,"Cinemark Holdings, Inc.",447825.0,5971,752,"t Committee&nbsp;&nbsp;L: Lead, independent director CC: Compensation Committee&nbsp;&nbsp;CH: Chairperson SP: Strategic Planning Committee&nbsp;&nbsp;F: Financial Expert &nbsp; 1 Table of Contents Corporate Governance Highlights The following are our key Board related governance features:  &nbsp; &",", Finance, Strategy&nbsp;Yes&nbsp;AC&nbsp;(CH;&nbsp;F); CC; SP; L Mark Zoradi&nbsp;64&nbsp;2015&nbsp;Chief ExecutiveOfficer, Cinemark&nbsp;Leadership, Industry Expertise&nbsp;No&nbsp;- &nbsp; AC: Audit Committee&nbsp;&nbsp;L: Lead, independent director CC: Compensation Committee&nbsp;&nbsp;CH: Chairperson SP: Strategic Planning Committee&nbsp;&nbsp;F: Financial Expert &nbsp; 1 Table of Contents Corporate Governance Highlights The following are our key Board related governance features:  &nbsp; &"
UVV,102037,UNIVERSAL CORP /VA/,360760.0,18038,206,,
OFG,1030469,OFG BANCORP,,,,Refer to original file,Refer to original file
IRBT,1159167,IROBOT CORP,539288.0,134822,44," (2)&nbsp;Class&nbsp;I directors, each for a three-year term, to ratify the appointment of the Company&#146;s independent registered public accountants, to approve amendments to our amended and restated certificate of incorporation to eliminatesupermajority voting requirements, to approve amendments"," the annual meeting. This proxy statement and the accompanyingproxy card are expected to be first mailed to stockholders on or about April 16, 2018.  The purposes of the annual meeting are to electtwo (2)&nbsp;Class&nbsp;I directors, each for a three-year term, to ratify the appointment of the Company&#146;s independent registered public accountants, to approve amendments to our amended and restated certificate of incorporation to eliminatesupermajority voting requirements, to approve amendments"
FCEL,886128,FUELCELL ENERGY INC,,,,Refer to original file,Refer to original file
NXGN,708818,"NEXTGEN HEALTHCARE, INC.",,60494,,"not be counted unless the shareholder appears at the annual meeting and votes in person or legally appoints another proxy to vote on its behalf.We will bear all expenses in connection with the solicitation of proxies. We will reimburse brokers, fiduciaries and custodians for their costs in forwardin","family member of an individual who is, or at any time during the past three years was, employed by us as an executive officer;&nbsp;(d)a director who is, or has a family member who is, a partner in, or a controlling shareholder or an executive officer of, any organization to which we made, or from which we received, payments for property or services in the current or any of the past three fiscal years that exceed 5% of the recipient's consolidated gross revenues for that year, or $200,000, which"
MNKD,899460,MANNKIND CORP,143397.0,143397,11,,
MODV,1220754,ModivCare Inc,329714.0,29974,116,"G PROCEDURES&#8221; IN THE ACCOMPANYING PROXYSTATEMENT&#160;FOR FURTHER DETAILS. IF YOU DO ATTEND THE MEETING, YOU MAY, IFYOU PREFER, REVOKE YOUR PROXY AND VOTE YOUR SHARES IN PERSON.&#160;&#160;&#160;&#160;&#160;THE PROVIDENCE SERVICE CORPORATION700 Canal Street, Third FloorStamford, CT 06902&#160;",";&#160;&#160;&#160;&#160;IN ORDER TO ENSURE YOUR REPRESENTATION AT THE MEETING, PLEASEVOTE YOUR SHARES USING ONE OF THE METHODS OUTLINED IN THE PROXY STATEMENTAS PROMPTLY AS POSSIBLE. SEE &#8220;VOTING PROCEDURES&#8221; IN THE ACCOMPANYING PROXYSTATEMENT&#160;FOR FURTHER DETAILS. IF YOU DO ATTEND THE MEETING, YOU MAY, IFYOU PREFER, REVOKE YOUR PROXY AND VOTE YOUR SHARES IN PERSON.&#160;&#160;&#160;&#160;&#160;THE PROVIDENCE SERVICE CORPORATION700 Canal Street, Third FloorStamford, CT 06902&#160;"
SCHL,866729,SCHOLASTIC CORP,407825.0,37075,116,"ephone as indicated on the enclosed form of proxy, will be voted in accordance with the instructions indicated on such proxy unless revoked. A stockholder may revoke a proxy at any time before it is exercised by:&nbsp;&#8226;delivering to the Secretary of the Company a written revocation thereof or ","ckholders who are not receiving the notice concerning Internet availability on or about  August 14, 2018.1&nbsp;Shares represented by each proxy properly submitted, either by mail, the Internet or telephone as indicated on the enclosed form of proxy, will be voted in accordance with the instructions indicated on such proxy unless revoked. A stockholder may revoke a proxy at any time before it is exercised by:&nbsp;&#8226;delivering to the Secretary of the Company a written revocation thereof or "
FCF,712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,,,,Refer to original file,Refer to original file
MD,893949,"Pediatrix Medical Group, Inc.",729536.0,91192,81,"NNUAL MEETING  What Is the Date, Time and Place of the Annual Meeting? MEDNAX&#146;s 2018 Annual Shareholders&#146; Meeting will be held on Wednesday, May&nbsp;16, 2018, beginning at 9:30 a.m. (ET) at theDoubleTree by Hilton Sunrise, 13400 West Sunrise Boulevard, Sunrise, Florida, 33323.  What Is th","xy Notice.  We are mailing the E-Proxy Notice on or about March&nbsp;30, 2018, to MEDNAX&#146;sshareholders of record at the close of business on March&nbsp;12, 2018.  QUESTIONS AND ANSWERSABOUT OUR ANNUAL MEETING  What Is the Date, Time and Place of the Annual Meeting? MEDNAX&#146;s 2018 Annual Shareholders&#146; Meeting will be held on Wednesday, May&nbsp;16, 2018, beginning at 9:30 a.m. (ET) at theDoubleTree by Hilton Sunrise, 13400 West Sunrise Boulevard, Sunrise, Florida, 33323.  What Is th"
HTLD,799233,HEARTLAND EXPRESS INC,50717.0,50717,13," or total executive compensation against the executive compensation of any other company or group of companies.  From time to time, the Compensation Committee has considered the form and level of compensation disclosed by other publicly traded truckload carriers, certain other transportation compani","ensation Committee considers each officer's performance, current compensation, and responsibilities in setting each officer's base salary. The Compensation Committee does not formally benchmark salary or total executive compensation against the executive compensation of any other company or group of companies.  From time to time, the Compensation Committee has considered the form and level of compensation disclosed by other publicly traded truckload carriers, certain other transportation compani"
GRBK,1373670,"Green Brick Partners, Inc.",309126.0,103042,31,"Parkway, Suite 400, Plano, TX 75093, Attention: Secretary;&#160;&#8226;deliver a signed proxy, dated later than the prior proxy, to Vote Processing, c/o Broadridge, 51 Mercedes Way, Edgewood, New York 11717;&#160;&#8226;vote again by telephone or on the Internet prior to the meeting; or&#160;&#8226;","voke or Change Your Vote&#160;Proxies may be revoked or changed if you:&#160;&#8226;deliver a signed, written revocation letter, dated later than the proxy, to Green Brick Partners, Inc., 2805 Dallas Parkway, Suite 400, Plano, TX 75093, Attention: Secretary;&#160;&#8226;deliver a signed proxy, dated later than the prior proxy, to Vote Processing, c/o Broadridge, 51 Mercedes Way, Edgewood, New York 11717;&#160;&#8226;vote again by telephone or on the Internet prior to the meeting; or&#160;&#8226;"
CNXN,1050377,PC CONNECTION INC,126832.0,63416,26,,
PARR,821483,"PAR PACIFIC HOLDINGS, INC.",,55249,,,"ically reimbursed by us, upon request, for (i) travel and out of pocket expenses, provided that in the event that such expenses exceed $50,000 in the aggregate with respect to any single proposed matter, EGI will obtain our consent prior to incurring additional costs, and (ii) provided that we provide prior consent to their engagement with respect to any particular proposed matter, all reasonable fees and disbursements of counsel, accountants and other professionals incurred in connection with E"
DCOM,846617,"Dime Community Bancshares, Inc. /NY/",1595438.0,61363,26.7,,
LADR,1577670,Ladder Capital Corp,1405728.0,351432,41,at the Annual Meeting?The Company is aware of four matters to be voted on by stockholders of record at the Annual Meeting:1.Reelection to the Board of the nominee named in this Proxy Statement (&#8220;Proposal 1&#8221;); 2.Ratification of the appointment of PricewaterhouseCoopers LLP as the Company&,"&#8221;).If you requested printed versions by mail, these proxy materials also include the proxy card or voting instruction form for the Annual Meeting.1Table of ContentsWhat matters will be voted on at the Annual Meeting?The Company is aware of four matters to be voted on by stockholders of record at the Annual Meeting:1.Reelection to the Board of the nominee named in this Proxy Statement (&#8220;Proposal 1&#8221;); 2.Ratification of the appointment of PricewaterhouseCoopers LLP as the Company&"
AKR,899629,ACADIA REALTY TRUST,418000.0,104500,43,,
AVNS,1606498,"AVANOS MEDICAL, INC.",,,,Refer to original file,Refer to original file
OCFC,1004702,OCEANFIRST FINANCIAL CORP,142674.0,71337,28,,
ALGT,1362468,Allegiant Travel CO,218900.0,43780,53,,
CTS,26058,CTS CORP,312775.0,12511,254," the shareholders at the Annual Meeting other than as described in this proxy statement.  However, if any other business is properly presented for shareholder consideration, your signed proxy card gives authority to Kieran O&#8217;Sullivan, Chairman, President and Chief Executive Officer, and Luis F","0;LLP as CTS&#8217; independent auditor for 2018; and(4)FOR approval of the 2018 Plan.Q:How will voting on any other business be conducted?A:We are not aware of any other business to be brought before the shareholders at the Annual Meeting other than as described in this proxy statement.  However, if any other business is properly presented for shareholder consideration, your signed proxy card gives authority to Kieran O&#8217;Sullivan, Chairman, President and Chief Executive Officer, and Luis F"
SAFT,1172052,SAFETY INSURANCE GROUP INC,226077.0,75359,37,"the proposal and therefore have the practical effect of a vote against the proposal.							With respect to Proposal 3 approval of the material terms of the 2018 Long Term&nbsp;Incentive Plan requires a majority of the votes cast to be in favor of approval. Under Delaware law, approval requires an af","itled to vote on such proposal is required for approval. &nbsp;Abstentions are included in the number of shares 		 					1		&nbsp;					Table of Contents		present or represented and entitled to vote on the proposal and therefore have the practical effect of a vote against the proposal.							With respect to Proposal 3 approval of the material terms of the 2018 Long Term&nbsp;Incentive Plan requires a majority of the votes cast to be in favor of approval. Under Delaware law, approval requires an af"
ANF,1018840,ABERCROMBIE & FITCH CO /DE/,1025913.0,2991,3431,"follow the instructions.&nbsp;Call 1-800-690-6903: You can use anytouch-tone telephone. Have your proxy card or Notice of Internet Availability of Proxy Materials in hand when you call and follow the instructions.&nbsp;If you received a printed copy of the proxy materials, you may submit your vote b","e.com: You can use the Internet 24 hours a day to transmit your votinginstructions. Have your proxy card or Notice of Internet Availability of Proxy Materials in hand when you access the web site and follow the instructions.&nbsp;Call 1-800-690-6903: You can use anytouch-tone telephone. Have your proxy card or Notice of Internet Availability of Proxy Materials in hand when you call and follow the instructions.&nbsp;If you received a printed copy of the proxy materials, you may submit your vote b"
NBHC,1475841,National Bank Holdings Corp,2675827.0,45353,59.9,"111. If you hold shares through a bank, broker or other holder of record, you must contact the holder of record to revoke any prior voting instructions. 							&nbsp;							We pay the cost of soliciting proxies. Members of our Board and other associates may solicit proxies by mail, telephone, fax, e"," later dated proxy or delivering a written notice of revocation to our Secretary, Zsolt K. Bessk&#xF3;, at National Bank Holdings Corporation, 7800 E. Orchard Road, Suite 300, Greenwood Village, CO 80111. If you hold shares through a bank, broker or other holder of record, you must contact the holder of record to revoke any prior voting instructions. 							&nbsp;							We pay the cost of soliciting proxies. Members of our Board and other associates may solicit proxies by mail, telephone, fax, e"
AGM,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,112166.0,112166,14,"ock may be held only by Farm Credit System institutions.  Holders of Voting Common Stock who are not eligible holders of that stock may not vote the shares held and should dispose of their stock to eligible holders. Farmer Mac has the right, but not the obligation, to repurchase shares of Voting Com","ld only by banks, insurance companies, and other financial institutions or entities that are not Farm Credit System institutions.  The Act also provides that Farmer Mac's Class&#160;B Voting Common Stock may be held only by Farm Credit System institutions.  Holders of Voting Common Stock who are not eligible holders of that stock may not vote the shares held and should dispose of their stock to eligible holders. Farmer Mac has the right, but not the obligation, to repurchase shares of Voting Com"
KALU,811596,KAISER ALUMINUM CORP,512704.0,64088,89,,
LXU,60714,"LSB INDUSTRIES, INC.",3806250.0,76125,50.5,"tanding which were eligible to be voted: &nbsp;&nbsp;(a)28,602,954 shares of common stock, with each share entitling its holder to one vote;  &nbsp;&nbsp;(b)20,000 shares of Series B 12% Cumulative Convertible Preferred Stock (&#147;Series B Preferred&#148;), with each share entitling its holder to "," is eligible to vote at the annual meeting. &nbsp;&nbsp;As of the close of business on the record date, we had the following number of shares of common stock and voting preferred stock issued and outstanding which were eligible to be voted: &nbsp;&nbsp;(a)28,602,954 shares of common stock, with each share entitling its holder to one vote;  &nbsp;&nbsp;(b)20,000 shares of Series B 12% Cumulative Convertible Preferred Stock (&#147;Series B Preferred&#148;), with each share entitling its holder to "
DFIN,1669811,"Donnelley Financial Solutions, Inc.",553491.0,61499,96,"&nbsp;&nbsp; DANIEL N. LEIB&nbsp; Age: 51Current Directorships: Trustee, William Blair Mutual FundsFormer Directorships: NoneDirector Since: 2016&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; Qualifications: The Board of Directorsbelieves it is important for the Company&#146;s chief executive officer t","e Board&#146;s effectiveness as a whole are also described below. &nbsp;&nbsp;&nbsp;The Board recommends the stockholders vote FOR each of our nominees. &nbsp; DIRECTORS ANNUALLY ELECTED &nbsp; &nbsp;&nbsp;&nbsp; DANIEL N. LEIB&nbsp; Age: 51Current Directorships: Trustee, William Blair Mutual FundsFormer Directorships: NoneDirector Since: 2016&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; Qualifications: The Board of Directorsbelieves it is important for the Company&#146;s chief executive officer t"
TVTX,1438533,"Travere Therapeutics, Inc.",309652.0,309652,11,,
SBGI,912752,SINCLAIR BROADCAST GROUP INC,143781.0,47927,38,,
ERII,1421517,"Energy Recovery, Inc.",184892.0,92446,23,e are four ways to vote:					&nbsp;					&nbsp;						&#9679;									In person. You may vote in person at the Annual Meeting. The Company will give you a ballot when you arrive.					&nbsp;					&nbsp;						&#9679;									Via the Internet. You may vote by proxy via the Internet by following the instru,"e Annual Meeting or at any adjournment or postponement thereof.					&nbsp;								Q: 									How do I vote?					&nbsp;								A:									If you are a stockholder of record as of the Record Date, there are four ways to vote:					&nbsp;					&nbsp;						&#9679;									In person. You may vote in person at the Annual Meeting. The Company will give you a ballot when you arrive.					&nbsp;					&nbsp;						&#9679;									Via the Internet. You may vote by proxy via the Internet by following the instru"
FDP,1047340,FRESH DEL MONTE PRODUCE INC,,5833,,,"security holders&#160;00&#160;0&#160;Total&#160;979,980&#160;$25&#160;1,339,968&#160;&#160;_______________(1)Equity compensation plans approved by security holders include the Company's 1999 Share Incentive Plans and the 2011 and 2014 Omnibus Share Incentive Plans. Significant plans are described in our Annual Report on Form 10-K for fiscal year ended December&#160;29, 2017.(2)Includes 87,650&#32;Ordinary Shares from our 1999 plan, 243,456&#32;Ordinary Shares from our 2011 Plan and 648,874&#32;O"
HNI,48287,HNI CORP,,,,Refer to original file,Refer to original file
SXI,310354,STANDEX INTERNATIONAL CORP/DE/,,,97,"ve awards that have been paid to any executive officer.  Tax and Accounting Aspects of Compensation &nbsp; &nbsp;The federal Tax Cuts and Jobs Act (&#147;TCJA&#148;) signed into law on December&nbsp;22, 2017 made significant changes to the tax laws regardingexecutive compensation. Previously, Sectio","bsp;&nbsp;&nbsp;SEC&nbsp;&nbsp;Securities and Exchange Commission&nbsp;&nbsp;&nbsp;TSR&nbsp;&nbsp;Total Shareholder Return &nbsp;2018 Proxy Statement&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;1&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Table of Contents Invitation to 2018 Annual Meeting of Shareholders Tuesday, October&nbsp;23, 2018 9:00 a.m., local time  Standex International Corporation Corporate Headquarters 11 Keewaydin Drive, Suite 300, Salem, New Hampshire 03079 Dear Shareholder,  We c"
TDS,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,5663235.0,59613,95.7,";&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As required by the Dodd-Frank Wall Street Reform and Consumer Protection Act (the ""Dodd-Frank Act""), at the 2018 Annual Meeting shareholders arebeing asked to approve, on an advisory basis, the compensation of our named executive officers for 2017. &nbsp;&nbsp;&n"," &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Yourboard of directors recommends that you vote FOR this proposal. Proposal 4&#151;Advisory Vote on Executive Compensation or ""Say-on-Pay""  &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As required by the Dodd-Frank Wall Street Reform and Consumer Protection Act (the ""Dodd-Frank Act""), at the 2018 Annual Meeting shareholders arebeing asked to approve, on an advisory basis, the compensation of our named executive officers for 2017. &nbsp;&nbsp;&n"
ESRT,1541401,"Empire State Realty Trust, Inc.",891495.0,59433,157,ir (or their qualified transferee&#146;s) continued ownership of operating partnership units in connection with the counting of votes associated with Class&nbsp;B common stock. Who may attend the meeting?  &nbsp;You are entitled to attend the Annual Stockholders Meeting only if you were a stockholde," Empire State Realty OP, L.P. (our &#147;operating partnership&#148;) for each share of Class&nbsp;B common stock they hold. Wemay request verification from holders of Class&nbsp;B common stock of their (or their qualified transferee&#146;s) continued ownership of operating partnership units in connection with the counting of votes associated with Class&nbsp;B common stock. Who may attend the meeting?  &nbsp;You are entitled to attend the Annual Stockholders Meeting only if you were a stockholde"
UHAL,4457,AMERCO /NV/,79235.0,15847,59,                                                                                            Exhibit A &#8211; Meeting Procedures                                                                &#xa0;                                                                                                Exhibi,                   26                                                                                                Other Matters                                                                26                                                                                                Exhibit A &#8211; Meeting Procedures                                                                &#xa0;                                                                                                Exhibi
AIV,922864,APARTMENT INVESTMENT & MANAGEMENT CO,627517.0,57047,111,,
PLUS,1022408,EPLUS INC,2946190.0,113315,26.1,"17;s Nominating and Corporate Governance Committee has nominated each of our sitting directors for election at our 2018 Annual Meeting of Shareholders, having found they each possess the requisite knowledge, skills, and abilities to oversee the Company&#8217;s long-term business objectives.&#160;1Ta","s&#8221; or &#8220;Board&#8221;) in fiscal year 2018.&#160; Our newest director, Maureen F. Morrison, joined our Board in June 2018, and increased the size of our Board to nine directors.The Board&#8217;s Nominating and Corporate Governance Committee has nominated each of our sitting directors for election at our 2018 Annual Meeting of Shareholders, having found they each possess the requisite knowledge, skills, and abilities to oversee the Company&#8217;s long-term business objectives.&#160;1Ta"
NBR,1163739,NABORS INDUSTRIES LTD,843008.0,52688,164,"ARY OCCUPATIONTanya S. Beder622017*&#10004;Chairman and CEO of SBCC Group Inc.James R. Crane642012&#10004;Chairman and CEO of Crane Capital Group Inc.John P. Kotts672013&#10004;Private investor and entrepreneurMichael C. Linn662012&#10004;President and CEO of MCL Ventures, LLCAnthony G. Petrello6319","ormation about each director nominee, including their background, skills and experience, can be found under &#147;Corporate Governance&#8212;Director Nominees&#148;.NAMEAGEDIRECTORSINCEINDEPENDENTPRIMARY OCCUPATIONTanya S. Beder622017*&#10004;Chairman and CEO of SBCC Group Inc.James R. Crane642012&#10004;Chairman and CEO of Crane Capital Group Inc.John P. Kotts672013&#10004;Private investor and entrepreneurMichael C. Linn662012&#10004;President and CEO of MCL Ventures, LLCAnthony G. Petrello6319"
ALX,3499,ALEXANDERS INC,137931.0,45977,3.3,,
TRS,842633,TRIMAS CORP,,35730,,,"enclosed proxy card or to vote in person at the Annual Meeting.Beneficial Owners. If, at the close of business on the Record Date, your shares were not issued directly in your name, but were held in a stock brokerage account or by a bank, trustee or other nominee, you are considered the beneficial owner of shares, and these proxy materials (including a voting instruction card) are being forwarded to you by your broker, trustee, bank or nominee who is considered the shareholder of record with res"
RYI,1481582,Ryerson Holding Corp,286650.0,57330,53,"meeting.&#160;Each share of Ryerson common stock is entitled to one vote. As of the close of business on March 2, 2018 (the record date for determining stockholders entitled to vote at the annual meeting), we had&#160; 37,208,581 shares of common stock outstanding and entitled to vote.&#160;Who May ","hrough a broker, bank or other institution, you must either provide voting instructions to the holder or obtain a proxy, executed in your favor, from the holder to be able to vote those shares at the meeting.&#160;Each share of Ryerson common stock is entitled to one vote. As of the close of business on March 2, 2018 (the record date for determining stockholders entitled to vote at the annual meeting), we had&#160; 37,208,581 shares of common stock outstanding and entitled to vote.&#160;Who May "
DIN,49754,"Dine Brands Global, Inc.",727200.0,121200,64,"tors;  &nbsp;&nbsp;&#149;&nbsp;&#147;FOR&#148; the ratification of the appointment of Ernst&nbsp;&amp; Young&nbsp;LLP as the Corporation&#146;s independent auditor for the fiscal year ending December&nbsp;31, 2018; and &nbsp;&nbsp;&#149;&nbsp;&#147;FOR&#148; the approval, on an advisory basis, of th","ons of the Board of Directors? A: The Board of Directors recommends that you vote your shares:  &nbsp;&nbsp;&#149;&nbsp;&#147;FOR&#148; the three individuals nominated to serve as Class&nbsp;III directors;  &nbsp;&nbsp;&#149;&nbsp;&#147;FOR&#148; the ratification of the appointment of Ernst&nbsp;&amp; Young&nbsp;LLP as the Corporation&#146;s independent auditor for the fiscal year ending December&nbsp;31, 2018; and &nbsp;&nbsp;&#149;&nbsp;&#147;FOR&#148; the approval, on an advisory basis, of th"
VCEL,887359,Vericel Corp,112707.0,112707,13,"xy Statement is being furnished in connection with the solicitation of proxies by the Board of Directors (the ""Board of Directors"") of VericelCorporation, a Michigan corporation, for use at the Annual Meeting of Shareholders to be held on Wednesday, May&nbsp;2, 2018 at 9:00&nbsp;a.m., local time, at","t Investor Relations at (734)&nbsp;418-4411. Table of Contents     VERICEL CORPORATION  64 Sidney St.  Cambridge, MA 02139            PROXY STATEMENT FOR ANNUAL MEETING OF SHAREHOLDERS        This Proxy Statement is being furnished in connection with the solicitation of proxies by the Board of Directors (the ""Board of Directors"") of VericelCorporation, a Michigan corporation, for use at the Annual Meeting of Shareholders to be held on Wednesday, May&nbsp;2, 2018 at 9:00&nbsp;a.m., local time, at"
EIG,1379041,"Employers Holdings, Inc.",318060.0,79515,49,,
WNC,879526,WABASH NATIONAL Corp,96312.0,12039,80,"o    Dr.&nbsp;&nbsp;Martin C. Jischke    &nbsp;    76    &nbsp;    January 2002    &nbsp;            Retired Chairman of the Board ofDirectors, Wabash National Corporation    &nbsp;    Yes    &nbsp;    No    John G. Boss    &nbsp;    58    &nbsp;            December&nbsp;2017    &nbsp;    President ","   &nbsp;    OtherPublicBoards    Richard J. Giromini    &nbsp;    64    &nbsp;    December 2005    &nbsp;            Chief Executive Officer, WabashNational Corporation    &nbsp;    No    &nbsp;    No    Dr.&nbsp;&nbsp;Martin C. Jischke    &nbsp;    76    &nbsp;    January 2002    &nbsp;            Retired Chairman of the Board ofDirectors, Wabash National Corporation    &nbsp;    Yes    &nbsp;    No    John G. Boss    &nbsp;    58    &nbsp;            December&nbsp;2017    &nbsp;    President "
PGTI,1354327,"PGT Innovations, Inc.",162092.0,40523,44," stock as of the close of business on April 13, 2018, the ""record date"" for the Meeting. Your shares of our common stock can be voted at the Meeting only if you are present in person or represented by a valid proxy.What constitutes a quorum for the Meeting?The holders of a majority of the issued and","mon stock represented by valid proxies at the Meeting.Who is entitled to vote on the matters discussed in the Proxy Statement?You are entitled to vote if you were a stockholder of record of our common stock as of the close of business on April 13, 2018, the ""record date"" for the Meeting. Your shares of our common stock can be voted at the Meeting only if you are present in person or represented by a valid proxy.What constitutes a quorum for the Meeting?The holders of a majority of the issued and"
STC,94344,STEWART INFORMATION SERVICES CORP,,,38.3,ees         The following table sets forth the aggregate fees billed for professional services rendered by KPMG LLP for each of our last two fiscal years:                               &#8203;            &#8203;            &#8203;                          Year Ended December 31                      ,"his proxy statement refer to Stewart Information Services Corporation.        Stewart Information Services Corporation is furnishing this proxy statement to our stockholders in connection with the solicitation by our board of directors (the &#8216;&#8216;Board&#8217;&#8217; or the &#8216;&#8216;Board of Directors&#8217;&#8217;) of proxies for the annual meeting of stockholders we are holding Tuesday, May 22, 2018, at 8:30 a.m., CDT, in the First Floor Conference Room of Three Post Oak Central, 1"
KFRC,930420,KFORCE INC,288135.0,32015,96,,
TGTX,1001316,"TG THERAPEUTICS, INC.",936320.0,85120,117,"e inperson at the Annual Meeting, by use of a proxy card if you receivea printed copy of our proxy materials, via Internet as directed inour &#x201C;Important Notice Regarding the Availability of ProxyMaterials,&#x201D; or by telephone as indicated in the proxycard.&#xA0;Q:What isa proxy?&#xA0;A.&#x"," 2018, at our offices located at 2Gansevoort Street, New York, New York 10014, between the hours of10:00 a.m. and 5:00 p.m., local time, each businessday.&#xA0;Q:How doI vote?&#xA0;A.&#xA0;You may vote inperson at the Annual Meeting, by use of a proxy card if you receivea printed copy of our proxy materials, via Internet as directed inour &#x201C;Important Notice Regarding the Availability of ProxyMaterials,&#x201D; or by telephone as indicated in the proxycard.&#xA0;Q:What isa proxy?&#xA0;A.&#x"
ANDE,821026,"Andersons, Inc.",,,53,&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;By order of the Board of Directors&#160;/s/ Naran U. BurchinowNaran U. BurchinowSecretary46	GRAP," that holds your shares, giving you the right to vote the shares at the meeting.When you vote by proxy, the shares you hold will be voted in accordance with your instructions. Your proxy vote will direct the designated persons (known as &#8220;proxies&#8221; or proxy holders) to vote your shares at the Annual Meeting in accordance with your instructions. The Board has designated John P. Kraus and Catherine M. White to serve as the proxies for the Annual Meeting.How to Revoke Your ProxyYou may re"
AVID,896841,"AVID TECHNOLOGY, INC.",316580.0,79145,41,"tment of BDO USA, LLP as our independent registered public accounting firm for the fiscal year ending December 31, 2018 (Proposal No.&#160;2); &#8226;""FOR&#8221; approval of amendments to our 2014 Stock Incentive Plan to increase by an additional 3,000,000 shares the number of shares authorized for ","#8221; each of the three nominees to the board of directors named in this proxy statement (Proposal No.&#160;1);&#8226;&#8220;FOR&#8221; the ratification, by a non-binding advisory vote, of the appointment of BDO USA, LLP as our independent registered public accounting firm for the fiscal year ending December 31, 2018 (Proposal No.&#160;2); &#8226;""FOR&#8221; approval of amendments to our 2014 Stock Incentive Plan to increase by an additional 3,000,000 shares the number of shares authorized for "
PRIM,1361538,Primoris Services Corp,162240.0,54080,33,,
