Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
CLDX,744218,"Celldex Therapeutics, Inc.",112534.0,112534,12," compensation table, for Mr.&nbsp;Marucci was $1,385,351, and for our median employee was $112,534, "," named executive officers as set forth in the summary compensation table, for Mr.&nbsp;Marucci was $1,385,351, and for our median employee was $112,534, resulting in anestimated pay ratio of 12 to 1. "
KMT,55242,KENNAMETAL INC,493821.0,54869,99,"Compensation Table.&nbsp;For 2019, the median employee&#146;s annual total compensation was $54,869 ","s $5,414,110, annualized for the year.Accordingly, the fiscal year 2019 ratio of annual total compensation for Mr.&nbsp;Rossi relative to our median employee&#146;s annual total compensation is 99:1, "
FCPT,1650132,"Four Corners Property Trust, Inc.",256440.0,17096,159,"8 annual total compensation for our median employee, as determined based on SEC rules, was $17,096. ","rmined based on SEC rules, was $2,721,963. The ratio            of our CEO&#8217;s annual total compensation to our median employee&#8217;s annual total compensation for fiscal year 2018 is 159 to 1. "
TRUP,1371285,"TRUPANION, INC.",60011.0,60011,15,"ted as described below, of Darryl Rawlings was $891,553&#894; and&#8226;the estimated median of the annual total compensation of all employees of our Company, other than Darryl Rawlings, was $60,011.B","lings, was $60,011.Based on this information, for 2018 the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual compensation of all employees was 15 to 1.T"
SAH,1043509,SONIC AUTOMOTIVE INC,,51600,,"dian employee.Following our review, we have determined that for 2018, the median of the annual total compensation of all employees of the Company (other than our Chief Executive Officer) was $51,600.B",
NUS,1021561,"NU SKIN ENTERPRISES, INC.",605378.0,3382,1793,"on, and we identified the median employee from that population.            Our median employee is a sales employee in Mainland China whose cost-of-living-adjusted 2018 annual compensation was $3,382, ","iving-adjusted 2018 annual compensation was $3,382, which yields a        CEO pay ratio of 1,793:1. "
YELP,1345016,YELP INC,507490.0,50749,108,"emy Stoppelman, our Chief Executive Officer, or CEO:For the year ended December 31, 2018, the median of the total annual compensation of all employees of our company (other than our CEO) was $50,749. ","ompensation Table. Based on this information, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees in 2018 was approximately 108 to 1. "
B,9984,BARNES GROUP INC,627980.0,62798,108," the median of the Annual Total Compensation of all our employees (other than our CEO), was $62,798;","9;   the Annual Total Compensation of our CEO was $6,789,894.Accordingly, the ratio of our CEO&#8217;s Annual Total Compensation to the median employee&#8217;s Annual Total Compensation was 108 to 1. "
GKOS,1192448,GLAUKOS Corp,5171800.0,129295,40.2,"fying the median employee on that list.							&nbsp;							The total annual compensation for fiscal year 2018 for our Chief Executive Officer was $5,198,717, and for the median employee was $129,295.&", our Board of Directors or Compensation Committee.							&nbsp;							CEO PAY RATIO &#x2013; 40.2:1	
ATSG,894081,"Air Transport Services Group, Inc.",195352.0,48838,47,"e year ended December 31, 2018.The median of the annual total compensation of all employees of the Company and its consolidated subsidiaries, except the Chief Executive Officer, for 2018 was $48,838. ",er was approximately 47 times that of the annual total compensation of our median employee in 2018.T
IRWD,1446847,IRONWOOD PHARMACEUTICALS INC,389500.0,194750,26,"io of these two amounts. For 2018, our last completed fiscal year:&#149; The estimated median of the annual total compensation of all employees of our company (other than Dr.&nbsp;Hecht) was $194,750;","nbsp;&nbsp;&nbsp;Basedon this information for 2018, we estimate that the ratio of the annual total compensation of Dr.&nbsp;Hecht to the median annual total compensation of all employees was 26 to 1.W"
STRA,1013934,"Strategic Education, Inc.",430230.0,86046,54," year:&#149; the annual total compensation of our median employee (other than our CEO) was $86,046, ","sp;&nbsp;&nbsp;&nbsp;Basedon this information, for 2018 the ratio of the annual total compensation of Mr.&nbsp;McDonnell, our CEO, to the annual total compensation of our median employee was 54 to 1,w"
BCRX,882796,BIOCRYST PHARMACEUTICALS INC,410448.0,205224,20,"18. The annual total compensation of our median employee (other than theCEO) for 2018 was $205,224. ","pensation for 2018 was $4,167,643. Based on the foregoing, the ratio of the 2018 annual total compensation of our CEO to themedian of the annual total compensation of all other employees was 20 to 1. "
GFF,50725,GRIFFON CORP,1139600.0,45584,254,"46;s pay for fiscal 2019, as indicated in our 2019 Summary Compensation Table, was $11,579,690, and the fiscal 2019 pay of our median employee, determined in the  manner set forth below, was $45,584. ","ndicated in our 2019 Summary Compensation Table, was $11,579,690, and the fiscal 2019 pay of our median employee, determined in the  manner set forth below, was $45,584. The ratio of Mr. Kramer&#146;s pay to our median employee&#146;s pay as determined under applicable SEC rules is therefore 254:1.I"
SUPN,1356576,"SUPERNUS PHARMACEUTICALS, INC.",655130.0,131026,55,"sclosed in the Summary CompensationTable, was $7,215,836, and for our median employee was $131,026, ","annual total compensation of Mr.&nbsp;Khattar, as disclosed in the Summary CompensationTable, was $7,215,836, and for our median employee was $131,026, resulting in a pay ratio of approximately 55:1. "
VRTV,1599489,Veritiv Corp,682242.0,62022,110," Table included in this proxy. Our median employee's annual total compensation for 2018was $62,022. ",aschinger's 2018 annual total compensation was approximately 110 times that of our median employee. 
MTX,891014,MINERALS TECHNOLOGIES INC,442816.0,55352,86,"able. The median annual total compensation for all of our employees, excluding our CEO, was $55,352 ","$55,352 for 2018. As a result, our CEO&#146;s total compensation for 2018 was approximately 86 times"
MSTR,1050446,MICROSTRATEGY Inc,1176175.0,90475,13.4,"or our CEO in 2018, as determined under Item 402 ofRegulation S-K, was $1,213,196. The total compensation for our median employee in 2018, as determined under Item 402 of Regulation S-K, was $90,475. ","Regulation S-K, was $90,475. Based on theforegoing, we estimate the ratio of our CEO&#146;s total annual compensation to our median employee&#146;s total annual compensation for 2018 to be 13.4 to 1. "
DK,1694426,"Delek US Holdings, Inc.",284120.0,35515,84,"f our employees as follows:&#160;&#160;Annual total compensation of our median employee (1):$35,515A","tive Officer, as reported below in the 2018 Summary Compensation Table:$2,993,948CEO Pay Ratio:84:1C"
PEB,1474098,Pebblebrook Hotel Trust,461548.0,115387,49," median of the annual total compensation of all of our employees (other than our CEO) was $115,387, "," our CEO. Based on this information, the estimated ratio of the median of the annual total compensation of all of our employees (other than our CEO) to the annual compensation of our CEO was 1 to 49.T"
SABR,1597033,Sabre Corp,1059564.0,88297,122,"nke. For 2018: &nbsp;&#149;&nbsp; the annual total compensation of our median employee was $88,297, ","ibedbelow, was $10,797,250.  Based on this information, for 2018 we estimate the ratio of the annual total compensation of our CEO to the annual totalcompensation of our median employee was 122 to 1. "
INSW,1679049,"International Seaways, Inc.",229720.0,22972,105," total compensation of $2,404,616 and our Median Employee had annual total compensation of $22,972. ","nual total compensation of $22,972. Therefore, our CEO&#146;s annual total compensation is 105 times"
AGYS,78749,AGILYSYS INC,64329.0,64329,17,"19. The annual total compensation of our median employee (other than the CEO) for 2019 was $64,329. ","r 2019 was $1,066,039. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 17 to 1. "
ARCB,894405,ARCBEST CORP /DE/,4066429.4,97283,41.89,"#183;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The total annual compensation of our median employee was $97,283;","&nbsp;Based on this information, for 2018 the ratio of the total annual compensation of Ms.&nbsp;McReynolds to the median employee total annual compensation was reasonably estimated to be 41.89 to 1.&"
NG,1173420,NOVAGOLD RESOURCES INC,4568048.3,419087,10.98,"justments and estimates have been made in the calculation of the pay ratio.&nbsp;The annual total compensation for fiscalyear 2018 for our CEO was $4,601,424 and for the Median Employee was $419,087. ",   56    Summary Compensation Table    56    Grants of Plan-Based Awards in Fiscal 2018    57    Outstanding Equity Awards at Fiscal Year-End    58    Option Exercises and Stock Vested in Fiscal 2018    58    Realized and Realizable Pay (Supplemental Table)    59    CEO Pay Ratio &ndash; 10.98 to 1 
ATRC,1323885,"AtriCure, Inc.",465832.0,116458,40," median employee&#x2019;s (excluding the PEO) annual total compensation for 2018&nbsp;was $116,458. ","e annual total compensation of our median employee was 33:1, as compared to the 2017 ratio of 40:1. "
SHAK,1620533,Shake Shack Inc.,369327.0,17587,216,"g December&#160;26, 2018, our last completed fiscal year, the annual total compensation of the individual identified as the median compensated employee of the Company (excluding our CEO) was $17,587. ","iscal 2018, the resulting ratio to the compensation of our median compensated employee is 216 to 1. "
PSMT,1041803,PRICESMART INC,684756.0,9924,694,"nbsp;&nbsp; the median of the annual total compensation of all employees of our Company (other than our former Chief Executive Officerand President and our current Chief Executive Officer) was $9,924;","nformation, for fiscal year 2019, the ratioof the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all employees is estimated to be 694 to 1. "
ORC,1518621,"Orchid Island Capital, Inc.",,,,,
ICFI,1362004,"ICF International, Inc.",298180.0,74545,49,"on of this Proxy Statement. The median employee&rsquo;s annual 2018 total compensation was $74,545. ","ny compensation. Based on this information for 2018, we reasonably estimate that the ratio of our CEO&#39;s annual total compensation to the annual total compensation of our median employee was 49:1. "
MCY,64996,MERCURY GENERAL CORP,119452.0,59726,26,"2(u) of Regulation S-K.For 2018, the Company&#8217;s last completed fiscal year:&#8226;the median of the annual total compensation of all employees of the Company (other than Mr. Tirador) was $59,726;","ent, was $1,530,049.Based on this information, for 2018, the ratio of the median of the total compensation of all employees of the Company to the annual total compensation of Mr. Tirador was 1 to 26. "
SKT,899715,"TANGER FACTORY OUTLET CENTERS, INC",686623.0,14609,477," total compensation of $6,970,297 and our median employee had annual total compensation of $14,609. ","l total compensation of $14,609. Based on this information, for 2018 the estimated ratio of annual total compensation for our CEO to the median annual total compensation of all employees is 477 to 1. "
HTLF,920112,HEARTLAND FINANCIAL USA INC,1653234.0,44682,37.2,"x) of Regulation S-K, resulting in a median employee with annual total compensation of&#32;$44,682. "," total compensation of $1,662,756.Based on this information, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 37.2 to 1.T"
CENT,887733,CENTRAL GARDEN & PET CO,348344.0,43543,84,"yCompensation Table above. Based on reasonable estimates, the median annual total compensation of all employees of the Company and its subsidiaries, excluding its Chief Executive Officer, was $43,543 ",ratio of the annual total compensation of the Company&#146;s Chief Executive Officer to the median of the annual total compensation of all our other employees (the &#147;Pay Ratio&#148;) was 84 to 1. 
BLMN,1546417,"Bloomin' Brands, Inc.",721257.0,10453,691,"Act, and Regulation 402(u) of Regulation S-K. For fiscal year 2018,  &nbsp;&nbsp;&#149;&nbsp; The median of the annual total compensation of all our employees, other than Ms.&nbsp;Smith, was $10,453. ","ompensation Table.  Based on this information, the ratio of the annual total compensation of Ms.&nbsp;Smith to the median of theannual total compensation of all employees is estimated to be 691 to 1. "
DOOR,893691,MASONITE INTERNATIONAL CORP,,40974,,";&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;$4,107,091Masonite Median Employee 2018 Total Annual Compensation&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;$40,974R",
FORM,1039399,FORMFACTOR INC,356125.0,71225,52,"d annual total compensation for Dr. Slessor was $3,684,365, and for our medianemployee was $71,225, ","eOfficer, Dr. Michael D. Slessor. For 2018, the combined annual total compensation for Dr. Slessor was $3,684,365, and for our medianemployee was $71,225, resulting in an estimated pay ratio of 52:1.&"
WGO,107687,WINNEBAGO INDUSTRIES INC,264405.0,52881,53,"nsation as shown below.Annual Total Compensation of Median Employee:&#160;&#160;&#160;&#160;$52,881&","&#32;Based on this information for Fiscal 2019, we reasonably estimate that the ratio of our CEO&#8217;s annual total compensation to the annual total compensation of our median employee was 53 to 1. "
CNNE,1704720,"Cannae Holdings, Inc.",197795.0,15215,135,"bsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; The median of the annual   total compensation of all employees (other than our President), determined in   accordance with SEC rules, was $15,215. ",e ratio of his annual total   compensation to that of the median employee would have been 135 to 1.&
PJT,1626115,PJT Partners Inc.,,256701,5," $4,213,000 and the 2018 total compensation of our median employee, established in accordance with the requirements for determining total compensation in the Summary Compensation Table, was $256,701. ","r.&nbsp;Taubman for 2018 would be $1,266,500, resulting in a ratio of the annual total compensation of Mr.&nbsp;Taubmanto the annual total compensation of our median employee of approximately 5 to 1. "
RLJ,1511337,RLJ Lodging Trust,3529152.0,147048,24.9,"ified, was $3,668,751. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The2018 annual total compensation as determined under Item&nbsp;402 of Regulation&nbsp;S-K for our median employee was $147,048. ","ation&nbsp;S-K for our median employee was $147,048. The ratio of our Chief Executive Officer's annualtotal compensation to our median employee's total compensation for fiscal year 2018 is 24.9 to 1. "
CSWI,1624794,"CSW INDUSTRIALS, INC.",3566156.0,81049,44.2,"ble&rdquo; above.Median Annual Compensation Median Annual Compensation for fiscal 2019 was $81,049. "," year following termination automatically vest.&nbsp;CEO Pay RatioFor fiscal 2019, the ratio of the annual total compensation of Mr.&nbsp;Armes, our Chief Executive Officer (&ldquo;CEO Compensation&rdquo;), to the median of the annual total compensation of all of our employees and those of our consolidated subsidiaries other than Mr. Armes (&ldquo;Median Annual Compensation&rdquo;) was 44.2 to 1. "
SIX,701374,Six Flags Entertainment Corp,727372.0,9964,739,"				The median employee of all employees was a seasonal employee with total compensation of $9,964. ","ent			 				TABLE OF CONTENTS				EXECUTIVE COMPENSATION 							CEO Pay Ratio							The Company is required to determine and disclose the pay ratio of the Chief Executive Officer to that of the Company&#146;s median employee. For 2018, the Chief Executive Officer to median employee ratio was 739 to 1 "
SNEX,913760,StoneX Group Inc.,255459.0,85153,31,"otal annual compensation in accordance with the requirements of the Summary Compensation Table.Our median employee compensation as calculated using Summary Compensation Table requirements was $85,153&","ry Compensation Table was $2,681,062.&#160;Therefore, our CEO to median employee pay ratio is 31:1.&"
SSTK,1549346,"Shutterstock, Inc.",646794.0,107799,0061,"r CEO, Mr. Oringer. For 2018, our last completed fiscal year:&#8226;the annual total compensation of the employee reasonably identified at the median of our company (other than our CEO), was $107,799;","was $661.Based on this information, for 2018, the ratio of the annual total compensation of Mr. Oringer to the median of the annual total compensation of all employees was estimated to be .0061 to 1.T"
ROIC,1407623,RETAIL OPPORTUNITY INVESTMENTS CORP,451096.0,112774,44," total compensation of a median employee, which was calculated inthe same manner, and was $112,774.&","he Summary Compensation Table above, (our&ldquo;CEO Compensation&rdquo;), was approximately 44 times"
DRH,1298946,DiamondRock Hospitality Co,4959916.0,190766,26.7,"Mr. Brugger of $5,100,461, as shown in the Summary Compensation Table above, was approximately 26.7 times the annual total compensation of $190,766 of a median employee calculated in the same manner. ","Mr. Brugger of $5,100,461, as shown in the Summary Compensation Table above, was approximately 26.7 times the annual total compensation of $190,766 of a median employee calculated in the same manner. "
IMKTA,50493,INGLES MARKETS INC,119833.0,17119,72,"                         &#8226;                          Median Annual Compensation:&#160; $17,119 ",             &#8226;            Ratio of CEO total compensation to Median Annual Compensation: 72:1&
NBTB,790359,NBT BANCORP INC,194344.0,48586,45,"s Proxy      Statement. Our median employee&#8217;s annual total compensation for 2018 was $48,586. ",Watt&#8217;s 2018 annual total compensation was approximately 45 times that of our median employee. 
LKFN,721994,LAKELAND FINANCIAL CORP,153796.0,38449,42,"he pay ratio. Based on this methodology, the total compensation of our median employee was $38,449. ","total compensation of our CEO was $1,604,172 and the ratio of this to our median employee was 42:1. "
EFSC,1025835,ENTERPRISE FINANCIAL SERVICES CORP,1094069.0,64357,17.7,"e the employee with median total compensation. This employee&#8217;s total compensation was $64,357 ","in 2018. Our CEO&#8217;s compensation as reported in the Summary Compensation Table was $1,141,822 for the year ended December 31, 2018. Therefore the ratio of CEO pay to median worker pay was 17.7:1&"
CSGS,1005757,CSG SYSTEMS INTERNATIONAL INC,597282.0,85326,77,"ble for our NEOs and calculated the annual total compensation for our median employee to be $85,326 ","bles section, and was approximately 77 times the annual total compensation for the median employee. "
CRS,17843,CARPENTER TECHNOLOGY CORP,424665.0,84933,56,"ertime pay, and selected an employee from within that group as our median employee. We determined that employee&#146;s 2019 Summary Compensation Table (&#147;SCT&#148;) totalcompensation was $84,933. ","mary Compensation Table (&#147;SCT&#148;) totalcompensation was $84,933. The 2019 SCT total compensation for our CEO was $4,749,686. Our estimate of the ratio of CEO pay to median worker pay is 56:1. "
RES,742278,RPC INC,,,31.4,,               &#8203;                          Ratio of PEO to Median Employee Compensation                         &#8203;            &#8203;            &#8203;            &#8203;            31.4:1 
CCS,1576940,"Century Communities, Inc.",471905.0,94381,58,"                                                &#183;                          the annual total compensation of the employee identified at median of our Company (other than our Co-CEOs), was $94,381;","d compensation attributable to the 2016 LTI payouts ($2.0&#160;million), the CEO pay ratio is 58:1. "
INT,789460,WORLD FUEL SERVICES CORP,463872.0,57984,84,"ion&nbsp;S-K). Under this calculation, the median employee's annual total compensation was $57,984. ",of the Summary Compensation Table included in this proxy statement. The resulting ratio of the annual total compensation ofour CEO to the annual total compensation of the median employee was 84 to 1. 
ATGE,730464,Adtalem Global Education Inc.,236467.0,33781,70,"our estimation of the fiscal year 2019 annual total compensation of our median employee was $33,781 ","dian employee was $33,781 and our estimation of the ratio ofour CEO&#8217;s fiscal year 2019 annual total compensation to the fiscal year 2019 annual total compensation of our median employee is 70:1 "
HCC,1691303,"WARRIOR MET COAL, INC.",3204960.0,97120,33.4,"    The annual total compensation of our median employee (other than the CEO) for 2018 was $97,120. ","2,537. Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was approximately 33.4 to 1. "
SMTC,88941,SEMTECH CORP,569849.0,81407,75,"etermined that our CEO&#146;s total compensation for fiscal year2019 was $6,172,304, and the median of the total fiscal year 2019 compensation of all of our employees (excluding our CEO) was $81,407. ","gly, we estimate the ratio of our CEO&#146;s total compensation for fiscal year 2019 to the median of thetotal fiscal year 2019 compensation of all of our employees (excluding our CEO) to be 75 to 1. "
BOOT,1610250,"Boot Barn Holdings, Inc.",317562.0,15122,217,"		 &#xB7;											Our median compensated employee&#x2019;s total annual compensation was $15,122.	","B7;											Based on this information for fiscal 2019, we estimate that the ratio of our CEO&#x2019;s annual total compensation to the annual total compensation of our median employee was 217 to 1.	"
FTDR,1727263,"Frontdoor, Inc.",,,,Refer to original file,Refer to original file
SBCF,730708,SEACOAST BANKING CORP OF FLORIDA,,62725,," the median annual total compensation of our employees (other than Mr. Hudson, our CEO) was $62,725 ",
VGR,59440,VECTOR GROUP LTD,812004.0,67667,125,"n the Summary Compensation Table of this proxy statement. The 2018 annual total compensation as determined under Item 402 of Regulation S-K for the median employee identified in 2018&#32;was $67,667. ","fied in 2018&#32;was $67,667. The ratio of the Company's CEO&#8217;s annual total compensation to the Company's median employee&#8217;s annual total compensation for fiscal year 2018&#32;is 125 to 1.G"
USM,821130,UNITED STATES CELLULAR CORP,8576535.0,51979,165.5,"he median employee. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Theannual total compensation for fiscal year 2018 for our President and CEO was $8,600,136 and for the Median Employee was $51,979. ","ian employee. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Theannual total compensation for fiscal year 2018 for our President and CEO was $8,600,136 and for the Median Employee was $51,979. The resulting ratio of our CEO's pay to the pay ofour Median Employee for fiscal year 2018 is 165.5 to 1. "
MTRN,1104657,MATERION Corp,378984.0,63164,67,"2018 fiscal year.For purposes of this pay ratio disclosure, Median Annual Compensation was $63,164, "," of December 31, 2018. CEO Pay Ratio DisclosureFor 2018, the ratio of the annual total compensation of Mr. Vijayvargiya, our Chief Executive Officer (CEO Compensation), to the median of the annual total compensation of all of our employees and those of our consolidated subsidiaries (other than approximately 110 employees that were part of the acquisition of Heraeus&#8217; high-performance target materials business (HTB) that closed on February 28, 2017) (Median Annual Compensation) was 67 to 1. "
NWBI,1471265,"Northwest Bancshares, Inc.",105330.0,35110,32,"red to full-time employees.  &nbsp; Annual Total Compensation of Median Employee&nbsp;&nbsp;$35,110&","nbsp;&nbsp;&nbsp;1,108,249&nbsp; Ratio of CEO to Median Employee Compensation&nbsp;&nbsp;&nbsp;32:1&"
ADX,2230,"ADAMS DIVERSIFIED EQUITY FUND, INC.",,,,Refer to original file,Refer to original file
ATUS,1702780,"Altice USA, Inc.",1212661.0,71333,170,"y ratios presented by other companies.The Median Employee had total annual compensation of $71,333, ","ee Total Annual Compensation$71,333Ratio of CEO to Median Employee Total Annual Compensation170 : 1S"
SYBT,835324,"Stock Yards Bancorp, Inc.",100446.0,50223,26,"8, our last completed fiscal year:&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all employees of our company (other than Mr. Hillebrand and David P. Heintzman, each of whom held the position of CEO during separate, non-concurrent portions of 2018) was $50,223;"," on this information, for 2018, the ratio of the annual total compensation of Mr. Hillebrand, our Chief Executive Officer, to the median of the annual total compensation of all employees was 26 to 1.&"
LAUR,912766,"LAUREATE EDUCATION, INC.",509976.0,9444,545,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The2018 annual total compensation of our CEO and median employee is displayed below:&#149; Chief Executive Officer: $5,147,031 &#149; Median Employee: $9,444 ","bsp;&nbsp;&nbsp;&nbsp;The2018 annual total compensation of our CEO and median employee is displayed below:&#149; Chief Executive Officer: $5,147,031 &#149; Median Employee: $9,444 &#149; Ratio: 545:1 "
PCRX,1396814,"Pacira BioSciences, Inc.",531459.0,177153,33,"The annual total compensation for our median employee (identified as disclosed below) was $177,153, ","hief executive officer, David Stack,was $5,835,918. The annual total compensation for our median employee (identified as disclosed below) was $177,153, resulting in a pay ratio of approximately 33:1. "
MWA,1350593,"Mueller Water Products, Inc.",277390.0,55478,54,"scal 2019, (i) the annual total compensation of our median employee (excluding our CEO) was $55,478 ","(ii) the annual total compensation of our CEO was $3,000,506. Based on this information, the ratio of the annual total compensation of our CEO to that of the median employee is approximately 54 to 1. "
NMIH,1547903,"NMI Holdings, Inc.",,,,Refer to original file,Refer to original file
CAKE,887596,CHEESECAKE FACTORY INC,604375.0,24175,259," &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Forfiscal 2018:&#149; the median of the annual total compensation of all employees of our Company (other than our Chief Executive Officer) was $24,175 ",al total compensation was 259 times that of the median of the annual compensation of all employees. 
HLIO,1024795,"HELIOS TECHNOLOGIES, INC.",125238.0,62619,25,"ng the median of annual total compensation of all employees, other than Mr.&nbsp;Dangel of $62,619, "," Item&nbsp;402(u) of Regulation&nbsp;S-K, we have determined a reasonableestimate of the ratio of the annual total compensation of Mr.&nbsp;Dangel, our President and Chief Executive Officer, to the median of the annual total compensation of all employees excluding Mr.&nbsp;Dangel for 2018 was 25:1. "
MRTN,799167,MARTEN TRANSPORT LTD,166302.0,55434,30,"n this proxy statement. Our median employee&rsquo;s annual total compensation for 2018 was $55,434. ",rten&rsquo;s 2018 annual total compensation was approximately 30 times that of our median employee. 
UE,1611547,Urban Edge Properties,456655.0,91331,51,"imately $4.7 million as reflected in the Summary Compensation Table. We estimate that the median annual compensation for all Company employees based on W-2 gross pay, excluding Mr. Olson, was $91,331 ",8 compensation was approximately 51 times that of the median annual compensation for all employees. 
IVT,1307748,InvenTrust Properties Corp.,3821270.1999999997,102173,37.49,"-K. For 2018, our last completed annual period:  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the employee who represents our median compensated employee (other than our CEO)was $102,173;","n this information, for 2018, the annual total compensation of our CEO was approximately 37.49 times"
OXM,75288,OXFORD INDUSTRIES INC,282982.0,20213,140,";&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Usingthis methodology, we determined that the median-paid employee was a non-exempt employee located in the U.S.&nbsp;with an annual total compensation of $20,213 "," 2018."" Based on this information, for fiscal2018, the ratio of the annual total compensation of our Chief Executive Officer to the annual total compensation of our median-paid employee was 140 to 1. "
XPRO,1575828,EXPRO GROUP HOLDINGS N.V.,2827723.8,50226,56.31,"(our &#147;CEO&#148;).  For 2018, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of our company (other than the CEO) was $50,226;","sp; Based on this information, for 2018 the ratio of the annual total compensation of our CEO to the median of theannual total compensation of all employees was reasonably estimated to be 56.31 to 1. "
GOGO,1537054,Gogo Inc.,5184585.0,115213,45.06,"he &#147;Summary Compensation Table&#148; on page 45.  &nbsp; 69 Table of Contents In 2018, the median of the annual total compensation of all employees of theCompany other than the CEO was $115,213. ","edian employee. Based on this information, for 2018, the reasonable estimated ratio of annual totalcompensation of our CEO to the median of the annual total compensation of all employees was 45.06:1. "
NS,1110805,NuStar Energy L.P.,329049.0,109683,32," employees for our last completed fiscal year.  For 2018:&#8226;the median of the annual total compensation of all of our employees (other than our President and Chief Executive Officer) was $109,683;","e, was $3,501,130.  Accordingly, for 2018, the ratio of the annual total compensation of our President and Chief Executive Officer to the annual total compensation of our median employee was 32 to 1. "
ADUS,1468328,Addus HomeCare Corp,293857.0,10133,291,"e care aides were classified as part-time. Our median employee&#146;s2018 compensation was $10,133. ","sp; 39  Compensation Table above. Accordingly, our 2018 CEO to Median Employee Pay Ratio was 291:1. "
COHU,21535,COHU INC,259808.0,32476,82,"CEO.&nbsp;For 2018, our last completed fiscal year:&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all employees of our company (other than our CEO), was $32,476;","&nbsp;					Based on this information, for 2018 the ratio of the annual total compensation of Dr. M&uuml;ller, our CEO, to the median of the annual total compensation of all our employees was 82 to 1.	"
ALG,897077,ALAMO GROUP INC,,,,,
MEI,65270,METHODE ELECTRONICS INC,137423.0,10571,131,"e median of the annual total compensation of all of our employees (other than Mr. Duda) was $10,571 ","ion Table. Based on this information, the ratio of the annual total compensation of Mr. Duda to the median of the annual total compensation of all of our employees (other than Mr. Duda) was 131 to 1. "
PLAY,1525769,"Dave & Buster's Entertainment, Inc.",4228862.0,20042,211.7,"s Proxy Statement. Our median employee&#146;s annual total compensation for fiscal 2018 was $20,042 ",Jenkins&#146;s annual total compensation was approximately 211.7 times that of our median employee. 
RFP,1393066,Resolute Forest Products Inc.,460845.0,65835,72,"ogy, we identified our median employee and calculated the elements of the employee&#146;s annual total compensation for fiscal 2018 in accordance with the requirements to be in the amount of $65,835. ","mn of our 2018 Summary Compensation Table &#151; $4,748,111. The ratio of the annual total compensation of our CEO to the median of the annual total compensation ofall employees is therefore 72 to 1. "
AGIO,1439222,"AGIOS PHARMACEUTICALS, INC.",690362.0,345181,24," the annual total compensation for ourmedian employee (identified as disclosed below) was $345,181, ","4. For the fiscal year ended December&nbsp;31, 2018, the annual total compensation for ourmedian employee (identified as disclosed below) was $345,181, resulting in a pay ratio of approximately 24:1. "
TTMI,1116942,TTM TECHNOLOGIES INC,203679.0,9699,210,"l compensation of the employee identified at median of our company (other than our CEO), was $9,699 ",ry Compensation Table on page 40. &#149;&nbsp; The ratio of the annual total compensation of our president and CEO to the total annual compensation of our medianemployee was estimated to be 210 to 1. 
KAR,1395942,"KAR Auction Services, Inc.",,35420,,"ion as the ""Median Employee."" For purposes of this summary, Median Annual Compensation was $35,420, ",
HURN,1289848,Huron Consulting Group Inc.,4719156.0,121004,39.6,".  For 2018, &nbsp;&nbsp;&#149; The annual total compensation of our median employee, was $121,004. ","as $4,791,261. &nbsp;&#149; Based on this information, the ratio of the annual total compensation of Mr.&nbsp;Roth to the annual total compensationof our median employee is estimated to be 39.6 to 1. "
EAT,703351,"BRINKER INTERNATIONAL, INC",995760.0,20745,480,"tedin the Summary Compensation Table above. The compensation of our median team member was $20,745. "," team member was $20,745. Thus, our CEO&#146;s annual total compensation was approximately 480 times"
XNCR,1326732,Xencor Inc,4298616.0,179109,24.1,"y Ratio. &nbsp;							For 2018, the median employee&#x2019;s annual total compensation was $179,109 ","ion Table in this Proxy Statement, was $4,372,828. Based on this information, the ratio of total compensation of our CEO to the median of the annual total compensation of all employees was 24.1 to 1.	"
