Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
GTY,1052752,GETTY REALTY CORP /MD/,123347.0,123347,10," the Summary Compensation Table included in this Proxy Statement. We estimate that the median annual compensation for all employees of the Company, excluding our Chief Executive Officer, was $123,347f",l compensation was approximately 10 times that of the median annual compensation for all employees. 
LILA,1712184,Liberty Latin America Ltd.,,,,Refer to original file,Refer to original file
CRTO,1576427,Criteo S.A.,513285.0,102657,58,"f Executive Officer&#8217;s total compensation for 2017 was $5,969,443, and the median of the total compensation of all of our employees (excluding our Chief Executive Officer) for 2017 was $102,657. ","ing our Chief Executive Officer) for 2017 was $102,657. Accordingly, we estimate the ratio of our Chief Executive Officer&#8217;s total compensation for 2017 to the median of the total compensation of all of our employees (excluding our Chief Executive Officer) for 2017 to be approximately 58 to 1.W"
MSEX,66004,MIDDLESEX WATER CO,1446311.7,90963,15.95,"n this Proxy Statement. Our median employee&rsquo;s annual total compensation for 2017 was $90,963.A",ll&rsquo;s 2017 annual total compensationwas approximately 15.95 times that of our median employee.&
HTGC,1280784,"Hercules Capital, Inc.",8178807.0,209713,39.3,"r 2017, our last completed fiscal year, the median of the annual total compensation of all of our employees (other than Mr. Henriquez, our Chief Executive Officer (our &#147;CEO&#148;)) was $209,713, ","ased on this information, our CEO&#146;s 2017 annual total compensation was approximately 39.3 times"
SASR,824410,SANDY SPRING BANCORP INC,124008.0,62004,24,"der&rsquo;s total compensation for 2017 was $1,480,686 and the median employee&rsquo;s was $62,004, "," for the median employee was calculated accordingto Item 402(c). Mr. Schrider&rsquo;s total compensation for 2017 was $1,480,686 and the median employee&rsquo;s was $62,004, producinga ratio of 24:1.&"
RCII,933036,RENT A CENTER INC DE,109756.0,27439,42,"n this Proxy Statement.  The annual total compensation of our median employee for 2017 was $27,439. "," Accordingly, our estimate of the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of our other employees is approximately 42 to 1.&"
COMM,1517228,"CommScope Holding Company, Inc.",848177.0,10219,832,"ion Table included in this Proxy Statement. Our median employee&#8217;s annual total compensation for 2017, calculated in the same manner as Mr. Edwards&#8217; annual total compensation, was $10,219. ","As a result, Mr. Edwards&#8217; annual total compensation is 832 times that of our median employee.&"
HPP,1482512,"Hudson Pacific Properties, Inc.",562944.0,93824,64," 402(u) of Regulation S-K.For 2017, our last completed fiscal year:&#8226;the annual total compensation of the employee who represents our median compensated employee (other than our CEO) was $93,824;"," on this information, for 2017, our CEO&#8217;s annual total compensation was approximately 64 times"
HOPE,1128361,HOPE BANCORP INC,218468.0,54617,41,"ble. The annual total compensation of our median employee for 2017, excluding the CEO, was $54,617, ","on of our CEO was $2,252,422 as shown on the SummaryCompensation Table. The annual total compensation of our median employee for 2017, excluding the CEO, was $54,617, resulting in a ratio of 41 to 1, "
QTWO,1410384,"Q2 Holdings, Inc.",,110880,,"r. Flake: For 2017:&#8226;the median of the annual total compensation of our employees was $110,880;",
WABC,311094,WESTAMERICA BANCORPORATION,614192.0,38387,16.0,"   &nbsp;27&nbsp;    &nbsp;    &nbsp;    Median Employee total annual compensation&nbsp;    $38,387&","ion&nbsp;    $615,031&nbsp;    Ratio of PEO to Median Employee Compensation&nbsp;    &nbsp;16.0:1.0&"
ROCK,912562,"GIBRALTAR INDUSTRIES, INC.",580404.0,48367,129,". Heard was $6,221,367.  The annual total compensation of the selected median employee was $48,367. ","total compensation of the selected median employee was $48,367.  As a result, the calculated ratio of the median employee annual total compensation to the CEO's annual total compensation is 129 to 1. "
GPOR,874499,GULFPORT ENERGY CORP,452195.0,90439,52," year ended December&nbsp;31, 2017, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp;The median of the annual total compensation of all of our employees, other than Mr.&nbsp;Moore was $90,439. ","Based on this information, for 2017 the ratioof the annual total compensation of Mr.&nbsp;Moore, our CEO and President, to the median of the annual total compensation of all other employees was 52:1. "
MNRO,876427,"MONRO, INC.",587231.0,34543,171," compensation of Brett T. Ponton, our Chief Executive Officer (our CEO).  For fiscal 2018, themedian of the annual total compensation of all employees of the Company (other than our CEO) was $34,543, ","ased on this information, we reasonably estimate that the ratio of the annualtotal compensation of our CEO to the median annual total compensation of all other employees for fiscal 2018 was 171 to 1. "
MGNI,1595974,"MAGNITE, INC.",,,,Refer to original file,Refer to original file
HAIN,910406,HAIN CELESTIAL GROUP INC,744750.0,29790,251,"ssumptions adjustments or estimates. Using this methodology we determined that the median employee was a non-exempt full-time employee located in the U.S. with an annual total compensation of $29,790 ","er was $7,463,170. Based on this information forfiscal year 2018, the ratio of the compensation of the CEO to the median annual total compensation of all other employees was estimated to be 251 to 1. "
KN,1587523,Knowles Corp,536958.0,7782,690,"ally relative to executing on newproduct launches.  Ratio  For 2017, &nbsp;&nbsp;&#149;&nbsp;The median of the annual total compensation of all of our employees, other than Mr.&nbsp;Niew, was $7,782. ","p;&nbsp;&#149;&nbsp;Based on this information, the ratio of the annual total compensation of Mr.&nbsp;Niew to the median of the annual total compensation of all employees is estimated to be 690 to 1. "
HMN,850141,HORACE MANN EDUCATORS CORP /DE/,320825.0,64165,51,"ummary Compensation Table) to total pay of our median employee.  Thefollowing table sets forth information regarding CEO Pay Ratio.  &nbsp;&nbsp;&nbsp;&nbsp;TotalPay&nbsp;&nbsp;PayRatio&nbsp; &nbsp;Chief Executive Officer&nbsp;$3,255,383&nbsp;&nbsp;&nbsp;51:1&nbsp; &nbsp;MedianEmployee&nbsp;$64,165&"," the &#147;Total $&#148; column of the Summary Compensation Table) to total pay of our median employee.  Thefollowing table sets forth information regarding CEO Pay Ratio.  &nbsp;&nbsp;&nbsp;&nbsp;TotalPay&nbsp;&nbsp;PayRatio&nbsp; &nbsp;Chief Executive Officer&nbsp;$3,255,383&nbsp;&nbsp;&nbsp;51:1&"
OMI,75252,OWENS & MINOR INC/VA/,631696.0,39481,169,"A)&nbsp;&nbsp;$6,682,035&nbsp; &#147;Median employee&#148; TotalCompensation (B)&nbsp;&nbsp;$39,481&","sp; ChiefExecutive Officer Total Compensation (A)&nbsp;&nbsp;$6,682,035&nbsp; &#147;Median employee&#148; TotalCompensation (B)&nbsp;&nbsp;$39,481&nbsp; Ratio of(A)&nbsp;to (B)&nbsp;&nbsp;&nbsp;169:1&"
FBNC,811589,FIRST BANCORP /NC/,,49401,,"  Pay Ratio:&nbsp;    &nbsp;    Median Annual Total Compensation of All Employees:&nbsp;    $49,401&",
IDCC,1405495,"InterDigital, Inc.",192474.0,192474,12,"tely $2,278,562, and our median employee&#146;s total 2017 compensation was approximately $192,474, ","able above, wasapproximately $2,278,562, and our median employee&#146;s total 2017 compensation was approximately $192,474, making our Chief Executive Officer&#146;s pay in 2017 approximately 12 times"
VRE,924901,"Veris Residential, Inc.",509776.54000000004,72825.22,75,"nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In2017, the total compensation of our median employee , excluding the chief executive officer, as calculated using Summary Compensation Table requirements, was $72,825.22;","5,459,888, as reported in the Summary Compensation Table; and the 49 ratioof the chief executive officer's total compensation for 2017 to the 2017 total compensation for the median employee was 75:1. "
ADTN,926282,"ADTRAN Holdings, Inc.",412085.0,82417,54,"nbsp;Stanton, our CEO: For 2017, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp;the median of the annual total compensation of all employees of our company (other than our CEO), was $82,417;","ummary Compensation Table above. Based on this information, for 2017, the ratio of the annual total compensation of our CEO to the median of the annual total compensation ofall employees was 54 to 1. "
BGCP,1094831,"BGC Partners, Inc.",1495696.0,93481,168,"mined as follows: &nbsp;&nbsp;&#149;&nbsp;the annual total compensation of the median employee of all employees and independent contractors and brokers of the Company (other than the CEO) was $93,481;",nbsp;&nbsp;&#149;&nbsp;the ratio of the annual total compensation of the CEO to the median employee of all employees and independent contractors and brokers of the Company was approximately 168 to 1. 
CIM,1409493,CHIMERA INVESTMENT CORP,347000.0,347000.00,17,"s the total compensation of a median employee in 2017 calculated in the same manner of $347,000.00.W","he Summary Compensation Table above (the &#8220;CEO Compensation&#8221;), was approximately 17 times"
MCRI,907242,MONARCH CASINO & RESORT INC,171120.0,34224,55,"019;s median employee and such median employee&#x2019;s 2017 total annual compensation was $34,224. ",ting pay ratio of total annual compensation of Mr. Farahi to the median employee for 2017 was 55:1.	
PATK,76605,PATRICK INDUSTRIES INC,1179453.0,35741,332,"sation of our median employee based on total annual compensation (other than our CEO), was $35,741. ","sation of the CEO was $11,868,689.  Based on this information, the ratio of the total compensation of the CEO for fiscal 2017 to the median employee&#8217;s total annual&#32;compensation is 332 to 1. "
LTC,887905,LTC PROPERTIES INC,212013.0,212013,16,"total compensation of $3,446,213 and our median employee had annual total compensation of $212,013. ","tion of $212,013. Therefore, we estimate that our CEO&#x2019;s annual total compensation is 16 times"
MYRG,700923,MYR GROUP INC.,1532520.0,85140,18.8,"dian employee is 18.8:1. The annual total compensation for our median employee for 2017 is $85,140. ",nadian to U.S. dollar exchange rate to the compensation elements paid in Canadian currency forour Canadian employees. The ratio between the pay of our CEO to the pay of our median employee is 18.8:1. 
OII,73756,OCEANEERING INTERNATIONAL INC,240273.0,80091,33,"220;Summary Compensation Table.&#8221;Annual Total Compensation*&#160;AmountChief Executive Officer (A)&#160;$2,621,291Median of all employees (excluding our Chief Executive Officer) (B)&#160;$80,091R"," determined on the basis described below; (2)&#160;the median of the annual total compensation of all employees of Oceaneering (including its consolidated subsidiaries), excluding our Chief Executive Officer, for the year ended December&#160;31, 2017, determined on the basis described below; and (3)&#160;a ratio comparison of those two amounts (the &#8220;CEO Pay Ratio&#8221;). These amounts were determined in accordance with rules prescribed by the SEC. For 2017&#32;the CEO Pay Ratio was 33:1, "
TCBK,356171,TRICO BANCSHARES /,176238.0,58746,30,"2(u) of Regulation S-K.  For 2017, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp;The median of the annual total compensation of all employees of our company (other than our CEO) was $58,746;","his proxy statement, was $1,786,494. Based on this information, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 30to 1. "
SBH,1368458,"Sally Beauty Holdings, Inc.",455880.0,15720,297,"gy, we identified the median employee and that person&#146;s total annual compensation was $15,720. ","dian employee and that person&#146;s total annual compensation was $15,720. The total annualcompensation of our CEO was $4,662,468. Accordingly, the ratio of CEO pay to median employee pay was 297:1. "
CMP,1227654,COMPASS MINERALS INTERNATIONAL INC,338778.0,56463,62,"resentationof our median employee for compensation purposes. This individual&#146;s 2017 total compensation, calculated using the same methodology as the 2017 Summary Compensation Table, was $56,463, ","$56,463, and our CEO&#146;s 2017 total compensation, as presented inthe 2017 Summary Compensation table, was $3,519,939. Based on this information, our 2017 CEO pay ratio was estimated to be 62 to 1. "
VRTS,883237,"VIRTUS INVESTMENT PARTNERS, INC.",632517.0,210839,37,"7,810,800; and  &nbsp; 58 Table of Contents&nbsp;&#149;&nbsp; The median of the annual total compensation of all employees (other than our CEO), determined in accordance with SEC rules, was $210,839. "," The ratio of the annual total compensation of our CEO, calculated as described in our SummaryCompensation Table, to the median of the annual total compensation of all employees for 2017 was 37 to 1. "
RCKT,1281895,"ROCKET PHARMACEUTICALS, INC.",,,,Refer to original file,Refer to original file
VIVO,794172,MERIDIAN BIOSCIENCE INC,143966.0,71983,26,"ers in the Summary Compensation Table. Our median employee compensation for fiscal 2018 was $71,983 ","tive Officer&#146;s compensation was $1,858,606. Accordingly, our CEO-to-Employee Pay Ratio is 26:1 "
OSIS,1039065,OSI SYSTEMS INC,728056.0,13001,562,". &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Medianemployee total annual compensation: $13,001 ",bsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ratioof CEO to median employee compensation: 562 to 1 
PRAA,1185348,PRA GROUP INC,341080.0,34108,108,"cal year:&#183;the                                         annual total compensation of the employee identified at the median (other than our CEO),                                         was $34,108;","3,682,506.Based on the above, for 2017,the ratio of the annual total compensation of our CEO Mr. Stevenson to the median of the annual total compensation of all employeeswas estimated to be 108 to 1.T"
INFN,1138639,Infinera Corp,405980.0,101495,48,"l 2017: &nbsp;&nbsp;&#149;&nbsp; Our median employee&#146;s annual total compensation was $101,495. ","on Table, was $4,880,790. &nbsp;&nbsp;&#149;&nbsp; Based on this information, the ratio of the annual total compensation of our CEO to the annual total compensation of our median employee is 48 to 1. "
MLKN,66382,"MILLERKNOLL, INC.",429489.0,47721,99," was $4,728,041.&#8226;The annual total compensation of our identified median employee was $47,721.&","compensation of our identified median employee was $47,721.&#8226;The ratio of the annual total compensation of our Chief Executive Officer to that of our identified median employee was&#160;99 to 1.T"
EPAC,6955,ENERPAC TOOL GROUP CORP,421398.0,46822,99,";the median of the Annual Total Compensation of all our employees (other than our CEO), was $46,822;","&#8226;the Annual Total Compensation of our CEO was $4,656,847Accordingly, the ratio of our CEO&#8217;s Annual Total Compensation to the median employee&#8217;s Annual Total Compensation was 99 to 1. "
UNIT,1620280,Uniti Group Inc.,528136.0,75448,72,"d in the Summary Compensation Table), and the total compensation ofour median employee was $75,448. ","tion ofour median employee was $75,448. The total compensation of our CEO was approximately 72 times"
LRN,1157408,"Stride, Inc.",618924.0,51577,125," for Fiscal 2018. Forfiscal 2018, the annual total compensation for our median employee was $51,577 ","scal 2018, the annual total compensation for our median employee was $51,577 and the annual total compensation for our Chairman and CEO was $6,435,889, resulting in an estimated pay ratio of 125to 1. "
ALEX,1545654,"Alexander & Baldwin, Inc.",269476.0,67369,43,"e annual total compensation of the median of all A&amp;B employees (other than our CEO) was $67,369;","e in the Proxy Statement was $2,926,176. Based on this information, for 2017 the ratio of the annual total compensation of our CEO to the annual total compensation of our median employee was 43 to 1. "
AHL-PC,1267395,ASPEN INSURANCE HOLDINGS LTD,,112670,,"8212; 2017 Summary Compensation Table&#8221; above. We estimate that the median of the annual total direct compensation of all our employees, excluding our Group Chief Executive Officer, was $112,670&",
BHLB,1108134,BERKSHIRE HILLS BANCORP INC,327594.0,54599,65,"   For 2017, our median annual total compensation for all employees other than our CEO was $54,599. ", The ratio of our CEO&#8217;s compensation to the median employee&#8217;s compensation was 65 to 1. 
HLIT,851310,HARMONIC INC,197918.0,98959,25,"rmined our median employee.  The 2017 total annual compensation of our median employee was $98,959. ","n the Summary Compensation Table was $2,476,945.&#160;Therefore, the ratio of the annual total compensation of the Company&#8217;s CEO to the annual total compensation of the median employee is 25:1.A"
CHCO,726854,CITY HOLDING CO,,32024,,"tal Compensation of Mr. Hageboeck, CEO$1,358,219Annual Total Compensation of Median Employee$32,024R",
NVRO,1444380,NEVRO CORP,13193640.0,183245,72.2," the CEO for 2017$13,224,189&nbsp;Annual total compensation of the median employee for 2017$183,245&","for 2017$183,245&nbsp;Approximate ratio of annual total compensation CEO to median employee72.2 : 1&"
SATS,1415404,EchoStar CORP,97584.0,97584,19," Chief Executive Officer, Mr. Dugan.  For 2017, our last completed fiscal year:&#8226;the median of the annual total compensation of our employees (other than our Chief Executive Officer) was $97,584;","n Table&#8221; below).Accordingly, for 2017 the ratio of the annual total compensation of Mr. Dugan, our Chief Executive Officer, to the median annual total compensation of our employees was 19 to 1. "
DNOW,1599617,NOW Inc.,,73266,,";CEO&#148;):  For 2017, our last completed fiscal year: &nbsp;&nbsp;&#149;&nbsp;the median of the estimated annual total compensation of all employees of our company (other than our CEO), was $73,266;",
ECPG,1084961,ENCORE CAPITAL GROUP INC,295360.0,22720,133," of Mr. Masih was $3,030,321 and the median employee&#8217;s annual total compensation was $22,720, ","d the median employee&#8217;s annual total compensation was $22,720, resulting in a ratio of 133:1. "
CXW,1070985,"CoreCivic, Inc.",229416.0,38236,62,"in this Proxy Statement, was $2,373,657; and  &nbsp;&nbsp;&#149;&nbsp; the median of the total compensation of all employees (other than our CEO), determined in accordance with SECrules, was $38,236. ",ted in accordance with Item402(u) of Regulation S-K.  The ratio of the annual total compensation of our CEOto the median total compensation of all employees (other than our CEO) for 2017 was 62 to 1. 
MHO,799292,"M/I HOMES, INC.",4808076.0,64974,74.5,",840,710;  &nbsp;&nbsp;&#149;&nbsp;the annual total compensation of our median employee was $64,974;","ian employee was $64,974; and  &nbsp;&nbsp;&#149;&nbsp;the ratio of the annual total compensation of our Chief Executive Officer to the annual total compensation of our median employee was 74.5 to 1. "
ENVA,1529864,"Enova International, Inc.",465724.0,66532,71,"2017, the total annual compensation was $4,718,959 for our CEO and $66,532 for our median employee, ","sed on this methodology, for 2017, the total annual compensation was $4,718,959 for our CEO and $66,532 for our median employee, resulting in a ratio of CEO pay to our median employee pay of 71 to 1. "
VSTO,1616318,Vista Outdoor Inc.,,54060,,"nd determined that the annual total compensation of the median employee for the period was $54,060. ",
EGBN,1050441,EAGLE BANCORP INC,622027.0,88861,70,"60;&#160;&#160;&#160;&#160;&#160; The annual total compensation of our median employee was $88,861.&",60;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; The ratio of Mr.&nbsp;Paul&#146;s total compensation for 2017 to that of the median employee was 70 to 1.&
FGEN,921299,FIBROGEN INC,7080700.0,160925,44.05,"sp;For 2017:&nbsp;&#x2022;the median of the annual total compensation of our employees was $160,925;","al total compensation of our CEO was $7,088,691; and&nbsp;&#x2022;the ratio of the annual total compensation of our CEO to the median of the annual total compensation of our employees was 44.05 to 1. "
MED,910329,MEDIFAST INC,151707.0,50569,32,"Table) of $1,622,197and our median employee&rsquo;s annual total compensation for 2017 was $50,569.&","th in the Summary Compensation Table) of $1,622,197and our median employee&rsquo;s annual total compensation for 2017 was $50,569.&nbsp; As a result, our 2017 CEO to medianemployee pay ratio is 32:1.&"
NEO,1077183,NEOGENOMICS INC,349125.0,69825,50,"as $3,483,508, compared to the total annual compensation for the median employee which was $69,825. ","al annual compensation for the median employee which was $69,825. The resulting ratio of ourCEO&#146;s pay to the pay of our median employee for the fiscal year ended December&nbsp;31, 2017 was 50:1. "
BUSE,314489,FIRST BUSEY CORP /NV/,1744180.0,47140,37.6,";&nbsp;&nbsp;&nbsp;&nbsp;For2017, the annual total compensation of the median employee was $47,140, ","above, was $1,773,215. Based on this information, the ratio of annual total compensation of the Chief Executive Officer to annual total compensation of the median employee was approximately 37.6to 1. "
DVAX,1029142,DYNAVAX TECHNOLOGIES CORP,277412.0,138706,23,"017, the median of the annual total compensation of our employees (other than our CEO) was $138,706 ","d in this Proxy Statement, was $3,146,113. Based on this information, the ratio of the annual total compensation of our CEO to the median of the annual total compensationof all employees was 23 to 1. "
MYGN,899923,MYRIAD GENETICS INC,700326.0,77814,91,"tal compensation of the employee identified at median of the Company (excluding the CEO) was$77,814;","is information, for FY2018, the ratio of the annual total compensation of our President and CEO, tothe median of the annual total compensation of all other U.S. employees was estimated to be 91 to 1. "
STBA,719220,S&T BANCORP INC,,39193,,"e Summary Compensation Table on page 35.  &#32;The median employee&#8217;s compensation was $39,193 ",
GEO,923796,GEO GROUP INC,,,271,,"9,664,433 for our CEO as reflected in the &#147;Total&#148; column of the Summary Compensation Table. The ratio of ourCEO&#146;s pay to that of our median employee for 2017 was approximately 271 times"
USA,799195,LIBERTY ALL STAR EQUITY FUND,,,,Refer to original file,Refer to original file
PGRE,1605607,"Paramount Group, Inc.",,,,,
SRCE,34782,1ST SOURCE CORP,1856726.0,45286,41.0,",855,632Median annual total compensation of all employees (excluding Mr. Murphy)(2)&#160;(B)$45,286R",". Murphy III, Chairman of the Board and Chief Executive Officer(1) (A)$1,855,632Median annual total compensation of all employees (excluding Mr. Murphy)(2)&#160;(B)$45,286Ratio of (A) to (B)41.0 to 1&"
PMT,1464423,PennyMac Mortgage Investment Trust,77728.0,77728,10,"eOfficer, or our CEO:  For 2017, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our company (other than our CEO) was $77,728;","is ProxyStatement, was $747,988.  Based on this information, for 2017 the ratio of the annual total compensation of our CEO to themedian of the annual total compensation of all employees was 10 to 1. "
DGII,854775,DIGI INTERNATIONAL INC,102233.0,102233,17,"n page&nbsp;28 above. We estimate that the median employee's annual total compensation was $102,233 ","otal compensation was $102,233 for fiscal 2018. This comparison results in a CEO Pay Ratio of 17:1. "
GES,912463,GUESS INC,,,,,
CHEF,1517175,"Chefs' Warehouse, Inc.",1536117.0,46549,33.0,"consistent with Item 402(u) of Regulation S-K.  &#8226;&#160;For fiscal 2017, the median annual total compensation of all employees of our Company (other than the chief executive officer) was $46,549 "," on this information, for fiscal 2017, the ratio of the annual total compensation of our chief executive officer to the median annual total compensation of all employees of our Company was 33.0 to 1. "
CASH,907471,"PATHWARD FINANCIAL, INC.",278916.0,69729,48,"odology and CACM described above, the annual total compensation for the median employee was $69,729 ","ee was $69,729 and the CEO&#8217;s total compensation was $3,362,166, resulting in a ratio of 48:1. "
CNK,1385280,"Cinemark Holdings, Inc.",447825.0,5971,752,"ary Compensation Table for 2017. Our median employee&#146;s total compensation for 2017 was $5,971. ",bsp;Zoradi&#146;s annual total compensation was approximately 752 times that of our medianemployee. 
UVV,102037,UNIVERSAL CORP /VA/,360760.0,18038,206,"esulted in a total annual compensation of the median U.S. employee for fiscal year 2018 of $18,038. ",   The ratio of the CEO to the median U.S. employee&#8217;s total annual compensation was 206 to 1.T
OFG,1030469,OFG BANCORP,,,,Refer to original file,Refer to original file
IRBT,1159167,IROBOT CORP,539288.0,134822,44," the 2017 annual total compensation of our median employee as of December&nbsp;30, 2017was $134,822 ","d that the 2017 annual total compensation of our median employee as of December&nbsp;30, 2017was $134,822 And Mr.&nbsp;Angle&#146;s annual total compensation for 2017 was $5,961,343, both of which were calculated in accordance with Item 402(c) of Regulation S-K. The ratio of these amounts was 44:1. "
FCEL,886128,FUELCELL ENERGY INC,,,,Refer to original file,Refer to original file
NXGN,708818,"NEXTGEN HEALTHCARE, INC.",,60494,,"he company. The annual total compensation for our median employee for fiscal year 2018 was $60,494.&",
MNKD,899460,MANNKIND CORP,143397.0,143397,11,"l total compensation of our median employee and the annualtotal compensation of Mr.&nbsp;Michael Castagna, our Chief Executive Officer.  &nbsp; 66  The annual total compensation for 2017 was $143,397 ","The annual total compensation for 2017 was $143,397 for our median employee and $1,581,656for our CEO. The resulting ratio of our CEO&#146;s pay to the pay of our median employee for 2017 is 11 to 1. "
MODV,1220754,ModivCare Inc,329714.0,29974,116,"5 employees, we identified our median employee, whose Summary Compensation Table (&#8220;SCT&#8221;) total compensation, as calculated in accordance with Item 402(u)(2) of Regulation S-K, was $29,974 ","on, James Lindstrom&#8217;s SCT total compensation includes his severance payment and a one-time option grant. (See &#8220;Change in Control, Severance Arrangements and Severance Payments in 2017&#8212; Lindstrom Separation Agreement&#8221;.)As a result, the reasonable estimated ratio of CEO pay to median employee pay, calculated in a manner consistent with Item 402(u) of Regulation S-K is 116:1. "
SCHL,866729,SCHOLASTIC CORP,407825.0,37075,116," compensation (under the Summary Compensation Table definition) for the median employee is $37,075. ","n (under the Summary Compensation Table definition) for the median employee is $37,075. Using the CEO&#8217;s total compensation of $4,291,724 under the same definition, the resulting ratio is 116:1. "
FCF,712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,,,,Refer to original file,Refer to original file
MD,893949,"Pediatrix Medical Group, Inc.",729536.0,91192,81," us for allof 2017.&nbsp;Our median employee&#146;s annual total compensation for 2017 was $91,192. "," a result, we estimate that our CEO&#146;s 2017 annual total compensation was approximately 81 times"
HTLD,799233,HEARTLAND EXPRESS INC,50717.0,50717,13,"in this proxy statement.  The median employee's annual total compensation for 2017 was&#32;$50,717.&",Gerdin's 2017 annual total compensation was approximately&#32;13 times that of our median employee.&
GRBK,1373670,"Green Brick Partners, Inc.",309126.0,103042,31," the median of the annual total compensation of all our employees (other than our CEO) was $103,042;","$3,189,825.&#160;Based on this information, for 2017, the ratio of the annual total compensation of Mr. Brickman, our CEO, to the median of the annual total compensation of all employees was 31 to 1.&"
CNXN,1050377,PC CONNECTION INC,126832.0,63416,26," compensation of our median employee (other than the Chief Executive Officer) for 2017 was $63,416.&","$1,648,275.&nbsp;&nbsp;Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 26 to 1.&"
PARR,821483,"PAR PACIFIC HOLDINGS, INC.",,55249,,"the median of the annual total compensation of all Par employees (other than Mr. Pate) was $55,249, ",
DCOM,846617,"Dime Community Bancshares, Inc. /NY/",1595438.0,61363,26.7,"bsp;For 2017, our median annual total compensationfor all employees other than our CEO was $61,363. ",he ratio of our CEO&rsquo;s compensation to the median employee&rsquo;s compensation was 26.7 to 1.&
LADR,1577670,Ladder Capital Corp,1405728.0,351432,41,", we are providing the following information for the year ended December 31, 2017:&#8226;The median of the annual total compensation of all employees of the Company (other than our CEO), was $351,432;",",951.&#8226;Based on this information, for 2017, the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all employees was 41 to 1.W"
AKR,899629,ACADIA REALTY TRUST,418000.0,104500,43,"total compensation of $4,514,163 and the Median Employee had annual total compensation of $104,500. ",tion is estimated as 43 times that of the median of the annual total compensation of all employees.B
AVNS,1606498,"AVANOS MEDICAL, INC.",,,,Refer to original file,Refer to original file
OCFC,1004702,OCEANFIRST FINANCIAL CORP,142674.0,71337,28,"ted the median annual compensation for all OceanFirst Bank employees, excludingthe CEO, was $71,337 ",al compensation was approximately 28 times that of themedian annual compensation for all employees.&
ALGT,1362468,Allegiant Travel CO,218900.0,43780,53,"of the Company&#8217;s CEO.For 2017, the Company&#8217;s last completed fiscal year:&#8226;The median of the annual total compensation of all employees of the Company (other than the CEO) was $43,780;","is information, for 2017, the ratio of the annual total compensation of the Company&#8217;s CEO to the median of the annual total compensation of all employees was reasonably estimated to be 53 to 1.T"
CTS,26058,CTS CORP,312775.0,12511,254,"017 fiscal year. - 42&#32;-For purposes of this disclosure, Median Annual Compensation was $12,511, ","r, the ratio of the annual total compensation of Mr. O&#8217;Sullivan, our Chief Executive Officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees other than our Chief Executive Officer (&#8220;Median Annual Compensation&#8221;) was 254 to 1. "
SAFT,1172052,SAFETY INSURANCE GROUP INC,226077.0,75359,37,"compensation set forth in the Summary Compensation Table for 2017 ($2,779,701) by $75,359, which represents the median of the annual total compensation of our employees (other than our CEO) for 2017. ","ur pay ratio for 2017 is 37 to 1, calculated pursuant to SEC rules by dividing our CEO&#x2019;s annual total compensation set forth in the Summary Compensation Table for 2017 ($2,779,701) by $75,359, "
ANF,1018840,ABERCROMBIE & FITCH CO /DE/,1025913.0,2991,3431,"d median of the annual total compensation of ouremployees, excluding Ms.&nbsp;Horowitz, was $2,991. ","tion under SEC reporting standards.  The resultingestimated ratio of the annual total compensation of Ms.&nbsp;Horowitz to the median of the annual total compensation of all employees was 3,431 to 1, "
NBHC,1475841,National Bank Holdings Corp,2675827.0,45353,59.9," median annual total compensation of all associates of the Company (other than our CEO) was $45,353 ","mation, the ratio for 2017 total compensation of our CEO to the median of all associates is 59.9:1. "
AGM,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,112166.0,112166,14,"termination of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, ","ion of his employment.The calculations of annual total compensation, subject to the qualifications set forth above, for Mr. Buzby and Farmer Mac's median employee are $1,535,468 and $112,166, respectively.  Thus, Farmer Mac's reasonable estimate of the 2017 CEO to median employee pay ratio is 14:1. "
KALU,811596,KAISER ALUMINUM CORP,512704.0,64088,89,"utive officer, was $5,728,697; (2) the total annual compensation of our median employee was $64,088;",nd (3) the resulting ratio of our chief executive officer to median employee compensation was 89:1. 
