Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
USM,821130,UNITED STATES CELLULAR CORP,8812575.0,55425,159.6,"om lowest to highest; and then identifying the median employee.The annual total compensation for fiscal year 2019&#32;for our President and CEO was $8,843,995 and for the Median Employee was $55,425. ","o highest; and then identifying the median employee.The annual total compensation for fiscal year 2019&#32;for our President and CEO was $8,843,995 and for the Median Employee was $55,425. The resulting ratio of our CEO's pay to the pay of our Median Employee for fiscal year 2019&#32;is 159.6 to 1.O"
MTRN,1104657,MATERION Corp,475840.0,95168,53,"2019 fiscal year.For purposes of this pay ratio disclosure, Median Annual Compensation was $95,168, "," of December 31, 2019. CEO Pay Ratio DisclosureFor 2019, the ratio of the annual total compensation of Mr. Vijayvargiya, our Chief Executive Officer (CEO Compensation), to the median of the annual total compensation of all of our employees and those of our consolidated subsidiaries (other than approximately 110 employees that were part of the acquisition of Heraeus&#8217; high-performance target materials business (HTB) that closed on February 28, 2017) (Median Annual Compensation) was 53 to 1. "
NWBI,1471265,"Northwest Bancshares, Inc.",112317.0,37439,34,"red to full-time employees.  &nbsp; Annual Total Compensation of Median Employee&nbsp;&nbsp;$37,439&","nbsp;&nbsp;&nbsp;1,282,464&nbsp; Ratio of CEO to Median Employee Compensation&nbsp;&nbsp;&nbsp;34:1&"
ADX,2230,"ADAMS DIVERSIFIED EQUITY FUND, INC.",,,,Refer to original file,Refer to original file
AMEH,1083446,"Apollo Medical Holdings, Inc.",212530.0,42506,59,"m.                           For 2019, our last completed fiscal year, the median of the annual total worldwide compensation of our employees (other than our Co-Chief Executive Officers) was $42,506. ",he ratio of the annual total compensation of Dr.&#160;Sim and Dr.&#160;Lam to the median of the annual total compensation of all our employees (other than our Co-Chief Executive Officers) was 59 to 1 
ATUS,1702780,"Altice USA, Inc.",,69287,,"y ratios presented by other companies.The Median Employee had total annual compensation of $69,287, ",
SYBT,835324,"Stock Yards Bancorp, Inc.",107626.0,53813,28,"bsp;For 2019, our last completed fiscal year:&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all employees of our company (other than Mr. Hillebrand) was $53,813;"," on this information, for 2019, the ratio of the annual total compensation of Mr. Hillebrand, our Chief Executive Officer, to the median of the annual total compensation of all employees was 28 to 1.&"
LAUR,912766,"LAUREATE EDUCATION, INC.",494900.0,9898,509,";&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The2019 annual total compensation of our CEO and median employee is provided below:&#149; Chief Executive Officer: $5,035,173 &#149; Median Employee: $9,898 ","nbsp;&nbsp;&nbsp;&nbsp;The2019 annual total compensation of our CEO and median employee is provided below:&#149; Chief Executive Officer: $5,035,173 &#149; Median Employee: $9,898 &#149; Ratio: 509:1 "
PCRX,1396814,"Pacira BioSciences, Inc.",466386.0,155462,37," The annual total compensation for our medianemployee (identified as disclosed below) was $155,462, ","hief executive officer, David Stack, was $5,806,428. The annual total compensation for our medianemployee (identified as disclosed below) was $155,462, resulting in a pay ratio of approximately 37:1. "
MWA,1350593,"Mueller Water Products, Inc.",388346.0,55478,77,"scal 2020, (i) the annual total compensation of our median employee (excluding our CEO) was $55,478 ","(ii) the annual total compensation of our CEO was $4,286,766. Based on this information, the ratio of the annual total compensation of our CEO to that of the median employee is approximately 77 to 1. "
NMIH,1547903,"NMI Holdings, Inc.",331964.0,165982,21,"s 2019 Annual Total Compensation*$3,464,985Median Employee's 2019 Annual Total Compensation$165,982C","464,985Median Employee's 2019 Annual Total Compensation$165,982CEO to Median Employee Pay Ratio21:1*"
CAKE,887596,CHEESECAKE FACTORY INC,666596.0,23807,282,"     &#160;                    For fiscal 2019:         &#8226;        the median of the annual total compensation of all employees of our Company (other than our Chief Executive Officer) was $23,807 ",al total compensation was 282 times that of the median of the annual compensation of all employees. 
HLIO,1024795,"HELIOS TECHNOLOGIES, INC.",137247.0,45749,31,"ng the median of annual total compensation of all employees, other than Mr.&nbsp;Dangel of $45,749, ","lation&nbsp;S-K, we have determined a reasonableestimate of the ratio of the annual total compensation of Mr.&nbsp;Dangel, our former President and Chief Executive Officer during all of 2019, to the median of the annual total compensation of all employees excluding Mr.&nbsp;Dangel for 2018 was31:1. "
MRTN,799167,MARTEN TRANSPORT LTD,117016.0,58508,20,"n this proxy statement. Our median employee&#8217;s annual total compensation for 2019 was $58,508. ",rten&#8217;s 2019 annual total compensation was approximately 20 times that of our median employee. 
NMRK,1690680,"NEWMARK GROUP, INC.",489084.0,81514,67," follows: &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the median employee was $81,514;","the Summary Compensation Table, was $5,500,000; and &nbsp;&nbsp;&#149;&nbsp; the ratio of the annual total compensation of the Chairman to the median employee of the Company wasapproximately 67 to 1. "
UE,1611547,Urban Edge Properties,456505.0,91301,55,"oximately $5 million as reflected in the Summary Compensation Table. We estimate that the median annual compensation for all Company employees based on W-2 gross pay, excluding Mr. Olson, was $91,301 ",9 compensation was approximately 55 times that of the median annual compensation for all employees. 
IVT,1307748,InvenTrust Properties Corp.,343809.0,114603,35,"-K. For 2019, our last completed annual period:  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the employee who represents our median compensated employee (other than our CEO)was $114,603;","d on this information, for 2019, the annual total compensation of our CEO was approximately 35 times"
OXM,75288,OXFORD INDUSTRIES INC,266835.0,17789,155,"nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Themedian-paid employee used for purposes of this fiscal 2019 comparison was a non-exempt employee located in the U.S. with an annual total compensation of $17,789, "," 2019."" Based on this information, for fiscal2019, the ratio of the annual total compensation of our Chief Executive Officer to the annual total compensation of our median-paid employee was 155 to 1. "
XPRO,1575828,EXPRO GROUP HOLDINGS N.V.,4208683.6,52412,80.32,"ur &#8220;CEO&#8221;). &nbsp;For 2019, our last completed fiscal year:&nbsp;&nbsp; &#9679;  The median of the annual total compensation of all employees of our company (other than the CEO) was$52,412;","9;  Based on this information, for 2019 the ratio of the annual total compensationof our CEO to the median of the annual total compensation of all employees was reasonably estimated to be 80.32 to 1. "
GOGO,1537054,Gogo Inc.,2669173.2,117069,22.86,"&#148; shown for our CEO in the&#147;Summary Compensation Table&#148; on page 46.  In 2019, the median of the annual total compensation of all employeesof the Company other than the CEO was $117,069. ","ble on page 46.Based on this information, for 2019, the reasonable estimated ratio of annual total compensation of our CEO to the median of the annual total compensation of all employees was 22.86:1. "
NS,1110805,NuStar Energy L.P.,370749.0,123583,36," employees for our last completed fiscal year.  For 2019:&#8226;the median of the annual total compensation of all of our employees (other than our President and Chief Executive Officer) was $123,583;","e, was $4,401,120.  Accordingly, for 2019, the ratio of the annual total compensation of our President and Chief Executive Officer to the annual total compensation of our median employee was 36 to 1. "
ADUS,1468328,Addus HomeCare Corp,192527.0,10133,197,"ary Compensation Table above, and the annual total compensation of our median employee was $10,133. ","92,513 as reported in the 2019 Summary Compensation Table above, and the annual total compensation of our median employee was $10,133. Accordingly, our 2019 CEO to Median Employee PayRatio was 197:1. "
CPRX,1369568,"CATALYST PHARMACEUTICALS, INC.",,,,Refer to original file,Refer to original file
COHU,21535,COHU INC,245861.0,35123,72,"CEO.&nbsp;For 2019, our last completed fiscal year:&nbsp;					&nbsp;						&#9679;									The median of the annual total compensation of all employees of our company (other than our CEO), was $35,123;","&nbsp;					Based on this information, for 2019 the ratio of the annual total compensation of Dr. M&#252;ller, our CEO, to the median of the annual total compensation of all our employees was 72 to 1.	"
ALG,897077,ALAMO GROUP INC,,,,,
MEI,65270,METHODE ELECTRONICS INC,143654.0,10261,148,"tion for 2020 as we used in last year&#8217;s proxy statement.For fiscal 2020, the median of the annual total compensation of all of our employees (other than Mr.&#160;Duda) was &#8206;&#8206;$10,261 ","annual total compensation was $&#8206;1,515,118&#8206;&#8206;&#8206;, as reported in the Summary Compensation Table. &#8206;Accordingly, the pay ratio between our CEO and median employee is 148 to 1. "
PLAY,1525769,"Dave & Buster's Entertainment, Inc.",3025712.0,20444,148.9,"s Proxy Statement. Our median employee&#146;s annual total compensation for fiscal 2019 was $20,444(",Jenkins&#146;s annual total compensation was approximately 148.9 times that of our median employee. 
RFP,1393066,Resolute Forest Products Inc.,375145.0,75029,51,"ogy, we identified our median employee and calculated the elements of the employee&#146;s annual total compensation for fiscal 2019 in accordance with the requirements to be in the amount of $75,029. ","mn of our 2019 Summary Compensation Table &#151; $3,812,186. The ratio of the annual total compensation of our CEO to the median of the annual total compensation ofall employees is therefore 51 to 1. "
AGIO,1439222,"AGIOS PHARMACEUTICALS, INC.",1602624.0,267104,62,"he total compensation for 2019 for our median employee, identified as discussed below was $267,104, "," of this pay ratio disclosure, was $16,669,213. The total compensation for 2019 for our median employee, identified as discussed below was $267,104, resulting in a pay ratio of approximately 62 to 1. "
TTMI,1116942,TTM TECHNOLOGIES INC,187131.0,9849,199,"l compensation of the employee identified at median of our company (other than our CEO), was $9,849 ",ry Compensation Table on page 41. &#149;&nbsp; The ratio of the annual total compensation of our president and CEO to the total annual compensation of our medianemployee was estimated to be 199 to 1. 
CARG,1494259,"CarGurus, Inc.",351384.0,175692,24,"sed on such calculation, the median employee&#8217;s total actual annual compensation was $175,692, ","ployees (other than our CEO) was $111,986. The resulting ratio of our CEO&#8217;s annual total compensation to the median employee&#8217;s total target annual cash compensation is approximately 24:1. "
KAR,1395942,"KAR Auction Services, Inc.",528272.0,33017,167,"ion as the ""Median Employee."" For purposes of this summary, Median Annual Compensation was $33,017, "," the ratio of the annual total compensation of Mr.&nbsp;Hallett, our Chief ExecutiveOfficer (""CEO Compensation""), to the median of the annual total compensation of all of our employees and those of our consolidated subsidiaries other than Mr.&nbsp;Hallett (""Median AnnualCompensation"") was 167 to 1. "
HURN,1289848,Huron Consulting Group Inc.,4762095.0,122105,39.7,"s.  For 2019 &nbsp;&nbsp;&#149; The annual total compensation of our median employee, was $122,105. ","as $4,842,081. &nbsp;&#149; Based on this information, the ratio of the annual total compensation of Mr.&nbsp;Roth to the annual total compensationof our median employee is estimated to be 39.7 to 1. "
EAT,703351,"BRINKER INTERNATIONAL, INC",578646.0,17019,346,"tedin the Summary Compensation Table above. The compensation of our median team member was $17,019. "," team member was $17,019. Thus, our CEO&#146;s annual total compensation was approximately 346 times"
XNCR,1326732,Xencor Inc,3616560.0,241104,15.5,"and 2018 fiscal year CEO Pay Ratio. 							&nbsp;							For 2019, the median employee&#x2019;s annual total compensation, calculated in accordance with Item 402(c) of SEC Regulation S-K, was $241,104 ","le in this Proxy Statement, was $3,731,514. Based on this information, the ratio of annual total compensation of our CEO to the median of the annual total compensation of all employees was 15.5 to 1.	"
NEOG,711377,NEOGEN CORP,182070.0,36414,58,"o disclosure for fiscal 2020 were reasonably estimated as follows:  &nbsp;&nbsp;&#149;&nbsp; The median of the total annual compensation for all of our employees excluding Mr.&nbsp;Adent was $36,414. ",he ratio of Mr.&nbsp;Adent&#146;s compensation to the compensation of the median employee was 58:1. 
EVOP,1704596,"EVO Payments, Inc.",,,,Refer to original file,Refer to original file
TBBK,1295401,"Bancorp, Inc.",,,,Refer to original file,Refer to original file
TALO,1724965,TALOS ENERGY INC.,507068.0,126767,44,"CEO&#148;).  For the 2019 Fiscal Year, our last completed fiscal year: &nbsp;&#149;&nbsp; The median of the annual total compensation of all employees of our company (other than the CEO) was $126,767;","&nbsp; Based on this information, for 2019 the ratio of the annual total compensation of our CEO to the median of theannual total compensation of all employees was reasonably estimated to be 44 to 1. "
GPRE,1309402,Green Plains Inc.,490686.0,70098,70,";&#149;&nbsp; The annual total compensation of our median employee, other than our CEO, was $70,098;"," of our CEO was $4,910,098. Based on this information, for 2019 the ratio of annual total compensation of Mr.&nbsp;Becker, our CEO, to the annual total compensation of our median employee was 70 to1. "
HEES,1339605,"H&E Equipment Services, Inc.",304512.0,50752,61,"o the median of the annual total compensation of all employees, excluding Mr. Engquist, of $50,752. "," Mr. Engquist, the Company&#8217;s Executive Chairman of the Board during 2019, and the median of the annual total compensation of all Company employees for 2019. This ratio was determined to be 61:1 "
AIR,1750,AAR CORP,,,76,,"on of our median employee for Fiscal 2020      $   &nbsp;62,725   Ratio of annual total compensation of our CEO to the annual total compensation of our median employee for Fiscal 2020         76 to 1 "
UCTT,1275014,"Ultra Clean Holdings, Inc.",262080.0,37440,73,"total compensation for Mr.&nbsp;Scholhamer was $2,721,641, and for our median employee was $37,440, ","er. For fiscal 2019, the combined annual total compensation for Mr.&nbsp;Scholhamer was $2,721,641, and for our median employee was $37,440, resulting in an estimated pay ratio of approximately 73:1. "
HLF,1180262,HERBALIFE NUTRITION LTD.,216822.0,36137,68,"in this Proxy Statement. Our median employee&#146;s annual total compensation for 2019 was $36,137. ",hat Mr.&nbsp;Johnson&#146;s 2019compensation is approximately 68 times that of our median employee. 
XHR,1616000,"Xenia Hotels & Resorts, Inc.",555874.0,277937,21,"e median of the annual total compensation of all of our employees (other than our CEO) was $277,937&","d on this information, for 2019, the annual total compensation of our CEO was approximately 21 times"
GTY,1052752,GETTY REALTY CORP /MD/,,209399,,"n the Summary Compensation Table included in this Proxy Statement. We estimate that the median annualcompensation for all employees of the Company, excluding our Chief Executive Officer, was $209,399 ",
LILA,1712184,Liberty Latin America Ltd.,1244970.0,42930,293,"total compensation paid to our CEO. For the year ended December 31, 2019:&#8226;The annual total compensation of the employee identified as the median of our company (other than our CEO) was $42,930.&","n our CEO) was $42,930.&#8226;The annual total compensation of the CEO for purposes of determining the CEO Pay Ratio was $12,582,255.Based on the above, our CEO to median employee pay ratio is 293:1.T"
CRTO,1576427,Criteo S.A.,652192.0,81524,80,"Ms. Clarken, our current Chief Executive Officer, for 2019 was $6,485,215, and the median of the total compensation of all of our employees (excluding Ms. Clarken) for 2019 was approximately $81,524. ", we estimate the ratio of Ms. Clarken&#8217;s total compensation for 2019 to the median of the total compensation of all of our employees (excluding Ms. Clarken) for 2019 to be approximately 80 to 1. 
TLRY,1731348,"Tilray Brands, Inc.",,,,Refer to original file,Refer to original file
RAMP,733269,"LiveRamp Holdings, Inc.",935082.0,155847,68," and the annual total compensation of our CEO: For fiscal 2020:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our company (other than our CEO) was $155,847;","ensation of our CEO was $10,638,325; and &nbsp;&nbsp;&#149;&nbsp; the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all our employeeswas 68 to 1. "
MSEX,66004,MIDDLESEX WATER CO,1685085.0,112339,15.9,"n this Proxy Statement. Our median employee&rsquo;s annual total compensation for 2019 was$112,339. ","result, Mr. Doll&rsquo;s 2019 annual total compensation was 15.9 times that of our median employee.&"
CTOS,1709682,"Custom Truck One Source, Inc.",,,,Refer to original file,Refer to original file
HTGC,1280784,"Hercules Capital, Inc.",697908.0,232636,32,"									EXECUTIVE COMPENSATION																								 				TABLE OF CONTENTS				For 2019, the median of the annual total compensation of all of our employees (other than Mr. Bluestein) was $232,636. "," Based on this information, our CEO&#146;s 2019 annual total compensation was approximately 32 times"
SASR,824410,SANDY SPRING BANCORP INC,156097.0,156097,12,"osed in the Summary Compensation Table, was $1,929,399 and the median employee&rsquo;s was$156,097, ","ation Table. Mr. Schrider&rsquo;stotal compensation for 2019, as disclosed in the Summary Compensation Table, was $1,929,399 and the median employee&rsquo;s was$156,097, producing a ratio of 12 to 1.&"
RCII,933036,RENT A CENTER INC DE,843696.0,35154,246," in this Proxy Statement. Theannual total compensation for 2019 of our median employee was $35,154, "," Accordingly, our estimate of the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of our other employees isapproximately 246 to 1. "
COMM,1517228,"CommScope Holding Company, Inc.",1391821.0,12769,1096,"ion Table included in this Proxy Statement. Our median employee&#8217;s annual total compensation for 2019, calculated in the same manner as Mr. Edwards&#8217; annual total compensation, was $12,769. "," a result, Mr. Edwards&#8217; annual total compensation is 1,096 times that of our median employee. "
HPP,1482512,"Hudson Pacific Properties, Inc.",861441.0,123063,76,";S-K.  For 2019, our last completedfiscal year:  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the employee who represents our median compensated employee (other than our CEO) was$123,063;","d on this information, for 2019, our CEO&#146;s annual total compensation was approximately 76 times"
HOPE,1128361,HOPE BANCORP INC,241160.15,48232.03,56,". The annual total compensation of our median employee for 2019, excluding the CEO, was $48,232.03, ","of our CEO was $2,708,084 as shown on the SummaryCompensation Table. The annual total compensation of our median employee for 2019, excluding the CEO, was $48,232.03, resulting in a ratio of 56 to 1, "
QTWO,1410384,"Q2 Holdings, Inc.",749861.0,107123,72,"Mr. Flake:For 2019:&#8226;the median of the annual total compensation of our employees was $107,123;","6;the annual total compensation of our CEO was $7,730,829; and&#8226;the ratio of the annual total compensation of our CEO to the median of the annual total compensation of our employees was 72 to 1. "
WABC,311094,WESTAMERICA BANCORPORATION,677673.0,35667,19.5,"mpany&#8217;s PEO is Mr. Payne.&nbsp;    Median Employee total annual compensation&nbsp;    $35,667&","ion&nbsp;    $695,274&nbsp;    Ratio of PEO to Median Employee Compensation&nbsp;    &nbsp;19.5:1.0&"
ROCK,912562,"GIBRALTAR INDUSTRIES, INC.",515130.0,51513,101," Bosway was $5,191,310.  The annual total compensation of the selected median employee was $51,513. ","compensation of the selected median employee was $51,513.  As a result, the calculated ratio of the median employee annual total compensation to the CEO&#8217;s annual total compensation is 101 to 1. "
MODN,1118417,"MODEL N, INC.",261657.0,87219,35,"459, the fiscal year 2019 annual total compensation of our median compensated employee was $87,219, ","l compensation of our Chief Executive Officer was $3,029,459, the fiscal year 2019 annual total compensation of our median compensated employee was $87,219, and the ratio of these amounts is 35 to 1. "
GPOR,874499,GULFPORT ENERGY CORP,646446.0,107741,60,"The median of the annual total compensation of all our employees, other than Mr. Wood was $107,741.	","nformation, for 2019 the ratio of the annual total compensation of Mr. Wood, our Chief Executive Officer and President, to the median of the annual total compensation of all other employees was 60:1.	"
MNRO,876427,"MONRO, INC.",113664.0,37888,30,"employees and the annual total compensation of Brett T. Ponton, our CEO.  For Fiscal 2020, the median of the annual totalcompensation of all employees of the Company (other than our CEO) was $37,888, ","Based on this information, we reasonably estimate that the ratio of the annual total compensation of our CEOto the median annual total compensation of all other employees for Fiscal 2020 was 30 to 1. "
MGNI,1595974,"MAGNITE, INC.",,,,Refer to original file,Refer to original file
HAIN,910406,HAIN CELESTIAL GROUP INC,265728.0,44288,60," Using the above methodology, we determined that the median employee as of June&nbsp;30, 2020 was a non-exemptfull-time employee located in the United States with annual total compensation of $44,288 ","sation for fiscal year 2020 was $2,660,757.  Based on this information, the ratio of CEO annual total compensation to the median employeecompensation for fiscal year 2020 was estimated to be 60 to 1. "
RVNC,1479290,"Revance Therapeutics, Inc.",1722492.0,191388,93,"l total compensation for 2019 for our median employee, identified as discussed below, was $191,388. ","Based on this information, for 2019, the ratio of the annual total compensation of Mr. Foley, our CEO, to the median of the annual total compensation of our other employees was approximately 93 to 1. "
KN,1587523,Knowles Corp,450252.0,8338,549,"he median of the annual total compensation of all of our employees, other than Mr. Niew, was $8,338;","as $4,575,747; and&#8226;Based on this information, the ratio of the annual total compensation of Mr. Niew to the median of the annual total compensation of all employees is estimated to be 549 to 1.I"
HMN,850141,HORACE MANN EDUCATORS CORP /DE/,,,,,
OMI,75252,OWENS & MINOR INC/VA/,,,,Refer to original file,Refer to original file
FBNC,811589,FIRST BANCORP /NC/,,50407,," Compensation Table.&#160;Pay Ratio:&#160;Median Annual Total Compensation of All Employees:$50,407T",
IDCC,1405495,"InterDigital, Inc.",175542.0,175542,19,"ately$3,416,967, and our median employee&#146;s total 2019 compensation was approximately $175,542, ","able above, was approximately$3,416,967, and our median employee&#146;s total 2019 compensation was approximately $175,542, making our Chief Executive Officer&#146;s pay in 2019 approximately 19 times"
ADTN,926282,"ADTRAN Holdings, Inc.",160260.0,80130,25,"bsp;Stanton, our CEO. For 2019, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our Company (other than our CEO), was $80,130;","for health and welfare benefits. Based on this information, for 2019, the ratio of the annual total compensation of our CEO to the median of the annual total compensation ofall employees was 25 to 1. "
MSGE,1795250,Madison Square Garden Entertainment Corp.,,,,Refer to original file,Refer to original file
APPS,317788,"Digital Turbine, Inc.",141625.0,141625,10,"w), the fiscal year 2020 annual total compensation of our median compensated employee was $141,625, ","et forth in the &#34;SUMMARY COMPENSATION TABLE&#34; below), the fiscal year 2020 annual total compensation of our median compensated employee was $141,625, and the ratio of these amounts is 10 to 1.W"
BGCP,1094831,"BGC Partners, Inc.",1111500.0,111150,106,"ulation S-K and the pay ratio was determined as follows: &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the median employee of all employees of the Company (other than the CEO) was$111,150;","mpensation Table, was $11,750,000; and &nbsp;&nbsp;&#149;&nbsp; the ratio of the annual total compensation of the CEO to the median employee of all employees of the Company wasapproximately 106 to 1. "
CIM,1409493,CHIMERA INVESTMENT CORP,,,29.8,," Summary Compensation Table above (the &#8220;CEO Compensation&#8221;), was approximately 29.8 times"
MCRI,907242,MONARCH CASINO & RESORT INC,170505.0,34101,50," median employee in 2017. Such median employee&#x2019;s 2019 total annual compensation was $34,101. ",ting pay ratio of total annual compensation of Mr. Farahi to the median employee for 2019 was 50:1.	
PATK,76605,PATRICK INDUSTRIES INC,633029.0,37237,177,"sation of our median employee based on total annual compensation (other than our CEO), was $37,237. ","l compensation ofthe CEO was $6,585,373. Based on this information, the ratio of the total compensation of the CEO for fiscal 2019 to the median employee&#146;s total annual compensation is 177 to 1. "
LTC,887905,LTC PROPERTIES INC,4000788.0,222266,18.7,"total compensation of $4,161,603 and our median employee had annual total compensation of $222,266. ","on of $222,266. Therefore, we estimate that our CEO&#x2019;s annual total compensation is 18.7 times"
MYRG,700923,MYR GROUP INC.,,97095,,"edian employee is 28.2. The annual total compensation for our median employee for 2019 was $97,095. ",
JACK,807882,JACK IN THE BOX INC,,,415,,"on&nbsp;&nbsp;$&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;14,935&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ratio of CEO Annual Total Compensation to Median &nbsp;&nbsp;Employee Annual Total Compensation&nbsp;&nbsp;415:1&"
OII,73756,OCEANEERING INTERNATIONAL INC,336900.0,67380,54,"sation Table.&#8221;43Table of ContentsAnnual Total Compensation&#160;AmountChief Executive Officer (A)&#160;$3,630,205Median of all employees (excluding our Chief Executive Officer) (B)&#160;$67,380R","ce with rules prescribed by the SEC.  For 2019&#32;the CEO Pay Ratio was 54:1, as explained below.For purposes of determining the median of the annual total compensation of all Oceaneering employees, "
TCBK,356171,TRICO BANCSHARES /,461384.0,57673,81,"t with Item 402(u) of Regulation S-K. For 2019, our last completed fiscal year&#58; &#8226;The median of the annual total compensation of all employees of our company (other than our CEO) was $57,673&",e median of the annual total compensation of all other employees was 81 to 1. This ratio of 81 to 1 
SBH,1368458,"Sally Beauty Holdings, Inc.",558034.0,15082,371,"ion of our CEO was $5,599,601 and the median employee&#146;s total annual compensation was $15,082.A","annual compensation was $15,082.Accordingly, the ratio of CEO pay to median employee pay was 371:1. "
CMP,1227654,COMPASS MINERALS INTERNATIONAL INC,1023516.0,56862,187,"resentation of our median employee for compensation purposes. This individual&#146;s 2019 total compensation, calculated using the same methodology as the 2019 SummaryCompensation Table, was $56,862. ","y as the 2019 Summary Compensation Table, this combined amount was $10,653,349, with $1,128,274 representing the amount paid to Mr.&nbsp;Grant for his service as Interim CEO until May&nbsp;6, 2019 (excludingall amounts paid to Mr.&nbsp;Grant for his service as a director) and $9,525,075 representing the amount paid to Mr.&nbsp;Crutchfield for his service as CEO from May&nbsp;7, 2019 through the remainder of the year. Based on this information, our 2019CEO pay ratio was estimated to be 187 to 1. "
VRTS,883237,"VIRTUS INVESTMENT PARTNERS, INC.",618237.0,206079,35,"was $7,314,000.  &nbsp; 59 Table of Contents&nbsp;&#149;&nbsp; The median of the annual total compensation of all employees (other than our CEO), determined in accordance withSEC rules, was $206,079. "," The ratio ofthe annual total compensation of our CEO, calculated as described in our Summary Compensation Table, to the median of the annual total compensation of all employees for 2019 was 35 to 1. "
VIVO,794172,MERIDIAN BIOSCIENCE INC,330350.0,66070,50,"EOs in the Summary Compensation Table. Our median employee compensation for fiscal 2020 was $66,070 ","146;s compensation was $3,330,484. Accordingly, ourCEO-to-Employee Pay Ratio is approximately 50:1. "
OSIS,1039065,OSI SYSTEMS INC,949408.0,29669,325," pay of our employees.                           Median employee total annual compensation: $29,669 ","sation: $9,636,455                           Ratio of CEO to median employee compensation: 325 to 1 "
NWN,1733998,Northwest Natural Holding Co,412892.0,206446,21,"calculated for purposes of the Summary Compensation Table was $4,255,777. We estimate that the median annual compensation for all other NW Natural employees, excluding Mr.&nbsp;Anderson, was $206,446 ",sation was approximately 21 times that of the median annual compensation for all employees in 2019. 
PRAA,1185348,PRA GROUP INC,440460.0,36705,128,"al year:  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of our median employee was $36,705;",ate that the ratio of the annual total compensation of our CEO to our median employee was 128 to 1. 
SWI,1739942,SolarWinds Corp,,,,,
INFN,1138639,Infinera Corp,271296.0,90432,33,"or 2019: &nbsp;&nbsp;&#149;&nbsp; Our median employee&#146;s annual total compensation was $90,432. ","ion Table, was $2,962,093. &nbsp;&nbsp;&#149;&nbsp; Based on this information, the ratio of the annual total compensation of our CEO to the annual total compensation of ourmedian employee is 33 to 1. "
MLKN,66382,"MILLERKNOLL, INC.",422552.0,52819,88," was $4,658,464.&#8226;The annual total compensation of our identified median employee was $52,819.&","compensation of our identified median employee was $52,819.&#8226;The ratio of the annual total compensation of our Chief Executive Officer to that of our identified median employee was&#160;88 to 1.D"
EPAC,6955,ENERPAC TOOL GROUP CORP,358816.0,44852,84,"l year 2020&#58;&#8226;the Annual Total Compensation of our median-compensated employee was $44,852&","nual Total Compensation of our CEO was $3,773,266.Accordingly, the ratio of our CEO&#8217;s Annual Total Compensation to the median-compensated employee&#8217;s Annual Total Compensation was 84 to 1.T"
UNIT,1620280,Uniti Group Inc.,5986292.0,78767,76.5,"pensation of our CEO was $6,027,029, and the total compensation of our median employee was $78,767. ","on of our median employee was $78,767. The totalcompensation of our CEO was approximately 76.5 times"
LRN,1157408,"Stride, Inc.",1545060.0,51502,309,"al 2020.         For fiscal 2020, the annual total compensation for our median employee was $51,502 ","al 2020, the annual total compensation for our median employee was $51,502 and the annual total compensation for our Chairman and CEO was $15,932,680, resulting in an estimated pay ratio of 309 to 1. "
ALEX,1545654,"Alexander & Baldwin, Inc.",331720.0,66344,53,"tio is 53:1. CEO to Median Pay Ratio      &#8203; Summary Compensation Table Amount + Company Contribution to Health Plans = Total Pay&#8203;  CEO&#8203;&#8203;$ 3,913,066&#8203;&#8203; &#8203;&#8203;&#8203;$ 12,761&#8203;&#8203; &#8203;&#8203;$ 3,925,827&#8203; Median Employee&#8203;&#8203;$66,344&","y CompensationTable. The Company's contribution to employee health plans was also included. As illustrated below, using the Total Pay amounts, A&amp;B's 2019 CEO to median employee pay ratio is 53:1. "
BHLB,1108134,BERKSHIRE HILLS BANCORP INC,171858.0,57286,37,"our CEO. The 2019 annual total compensation of our median employee, other than our CEO, was $57,286 ","ation Table, was $2,130,235. Based on this information, for 2019 we estimate the ratio of the annual total compensation of our CEO to the annual total compensation of our median employee was 37 to 1. "
HLIT,851310,HARMONIC INC,279000.0,93000,36,"ermined our median employee. The 2019 total annual compensation of our median employee was $93,000. ","ted in the Summary Compensation Table was $3,375,050. Therefore, the ratio of the annual total compensation of the Company&#8217;s CEO to the annual total compensation of the median employee is 36:1.A"
CHCO,726854,CITY HOLDING CO,,34955,,"tal Compensation of Mr. Hageboeck, CEO$1,552,602Annual Total Compensation of Median Employee$34,955R",
