Ticker,CIK,Title,CEO,Median,Ratio,Median Source,Ratio Source
PRIM,1361538,Primoris Services Corp,164037.0,54679,39,"ve, our median employee compensation using the Summary Compensation Table requirements was $54,679. ","on, the estimate of the ratio of compensation for our CEO to the median employee for 2020 was 39:1. "
CODI,1345126,Compass Diversified Holdings,,,,,
MNTV,1739936,MOMENTIVE GLOBAL INC.,1029070.0,205814,58,"&#147;CEO pay ratio&#148;).  For fiscal 2020: &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our company (other than our Chief Executive Officer) was$205,814;",Table of Contents&nbsp;&#149;&nbsp; the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensationof all employees was approximately 58 to 1. 
SBSI,705432,SOUTHSIDE BANCSHARES INC,,42062,,"odology, we identified the median employee and that person's total annual compensation was $42,062. ",
TNC,97134,TENNANT CO,382144.0,47768,89,"ing the median of annual total compensation of all employees, other than Mr. Killingstad of $47,768 ","dance with Item 402(u) of Regulation S-K, we have determined a reasonable estimate of the ratio of the annual total compensation of Mr. Killingstad, our President and Chief Executive Officer, to the median of the annual total compensation of all employees excluding Mr. Killingstad for 2020 is 89:1. "
GBX,923120,GREENBRIER COMPANIES INC,557730.0,12394,451,"ation for our CEO was $5,586,741. The annual total compensation of our median employee was $12,394. ","tal compensation of our median employee was $12,394. Theresulting ratio of our CEO&#146;s annual total compensation to the annual total compensation of our median employee was approximately 451 to 1. "
TMP,1005817,TOMPKINS FINANCIAL CORP,273496.0,68374,49,"lumn of the Summary CompensationTable, above.&nbsp;CEOPay Ratio&nbsp;Wedetermined that the 2020 median annual total compensation of all of our employees (other than Mr. Romaine, our CEO) was $68,374.T","ual total compensation of all of our employees (other than Mr. Romaine, our CEO) was $68,374.The 2020 annual total compensation of Mr. Romaine was $3,332,939; and the ratio of these amounts was 49:1.&"
ASIX,1673985,AdvanSix Inc.,4377655.0,118315,37.1," that we believe would significantly impact the pay ratio disclosure, we are using the same median employee identified for 2019.  In 2020, this employee&#8217;s annual total compensation was $118,315 ","ion of our CEO was $4,385,575. Based on this information, the ratio of the annual total compensation of our CEO to the annual total compensation of the median of our employees for 2020 was 37.1 to 1. "
SPTN,877422,SpartanNash Co,105060.0,21012,58,"an employee pay ratio is calculated in accordance with SEC rules. We identified our median employee, excluding the Chief Executive Officer, as of January 2, 2021 by using total cash compensation as our consistently applied cash compensation measure. The amount calculated in this manner was $21,012. ","ur Chief Executive Officer Tony Sarsam&#8217;s total compensation, as reported in the Summary Compensation Table was $1,228,547. Our 2020 Chief Executive Officer to median employee pay ratio is 58:1.&"
CFFN,1490906,"Capitol Federal Financial, Inc.",1162280.0,33208,35.8,"y Ratio&nbsp;Forfiscal year 2021, the annual total compensation for our median employee was $33,208 ","dian employee was $33,208 and the annual total compensation for our CEOwas $1,187,578. The resulting ratio of our CEO&#8217;s pay to the pay of our median employee for fiscal year 2021 was 35.8 to 1.&"
PDM,1042776,"Piedmont Office Realty Trust, Inc.",3104164.0,110863,28.8,"r the year ended December&#160;31, 2020, the total compensation of our median employee was $110,863 "," Table above was $3,193,723. The resulting ratio of the total compensation of our Chief Executive Officer compared to that of our median employee for the year ended December&#160;31, 2020 was 28.8:1. "
NXRT,1620393,"NexPoint Residential Trust, Inc.",293082.0,97694,36,"median of the annual total compensation of all our employees (other than our President) was $97,694;","&nbsp; 22 Table of Contents Based on this information, for 2020 the ratio of the annual total compensation of ourPresident to the median of the annual total compensation of all employees was 36 to 1. "
RILY,1464790,"B. Riley Financial, Inc.",332340.0,110780,34,"to that of our median employee. Our median employee earned $110,780 in total compensation for 2020. ","tal&#x201d; in the Summary Compensation Table, our ratio of Co-CEO to median employee pay was 34:1. "
IMGN,855654,"ImmunoGen, Inc.",4472896.0,279556,16.5,"ion Table. The total compensation for the median employee (excluding Mr.&#160;Enyedy) was $279,556.&",sation was approximately 16.5 times that of the median employee&#8217;s total compensation in 2020. 
CGC,1737927,Canopy Growth Corp,264798.0,44133,63,"ual total compensation of the median employee of Canopy (other than our CEO, Mr. Klein) was $44,133 ","    &#160;                        &#8226;        For Fiscal 2021, the ratio of the annual total compensation of the CEO to the median annual total compensation of all our other employees was 63 to 1. "
USPH,885978,U S PHYSICAL THERAPY INC /NV,3565902.0,45138,79.6,"2020 fiscal year, the annual total compensation of our median compensated employee would be $45,138 ","nnual total compensation for our CEO for the 2020 fiscal year was $2,961,147, which was 79.6:1 times"
MDGL,1157601,"MADRIGAL PHARMACEUTICALS, INC.",4407336.0,489704,9.3,"s our median employee. This median employee&#146;s annual total compensation for 2020 was $489,704,c","&#146;s total compensation for 2020 was $4,535,446, as disclosed in theSummary Compensation Table. Therefore, our estimate of the ratio of Chief Executive Officer pay to median employee pay is 9.3:1. "
APOG,6845,"APOGEE ENTERPRISES, INC.",426762.0,47418,90," 2021, our last completed fiscal year:  &nbsp;&nbsp;&#149;&nbsp; the median of the annual total compensation of all employees of our Company (other than our former Chief ExecutiveOfficer) was $47,418;",146;s annual total compensation to the annual total compensation of our median employee was 90 times
SSP,832428,E.W. SCRIPPS Co,4375000.0,62500,70.7,"mated $64,495 annual total compensation of our median employee, as reported above, includes $62,500 ",for the year; and &#8226;The ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all other employees was estimated to be 70.7 to 1.I
PDFS,1120914,PDF SOLUTIONS INC,395200.8,109778,3.65,"2020, our last completed fiscal year:&nbsp;					&nbsp;						&#9679;									the median of the annual total compensation of all employees of our Company (other than Dr. Kibarian, our CEO) was $109,778;"," was $400,405.					&nbsp;Based on this information, for 2020, the ratio of the annual total compensation of Dr. Kibarian to the median of the annual total compensation of all employees was 3.65 to 1.&"
ANGI,1705110,Angi Inc.,1175769.0,55989,213,"Pay Ratio&#8221;).For the fiscal year ended December 31, 2020&#58; (i) the estimated median of the annual total compensation of all Angi employees (other than Mr. Ridenour) was approximately $55,989, ","ary Compensation Table on page 21, was $11,911,322 and (iii) the ratio of annual total compensation of Mr. Ridenour to the median of the annual total compensation of our other employees was 213 to one"
NYMT,1273685,NEW YORK MORTGAGE TRUST INC,4306518.8,213194,20.27,"mes the annual total compensation of our median employee calculated in the same manner of $213,194.T","n the Summary Compensation Table (the &#8220;CEO Compensation&#8221;), was approximately 20.27 times"
QURE,1590560,uniQure N.V.,423369.0,141123,32,"&nbsp;    $4,465,377&nbsp;      Median Employee 2020    Annual Total Compensation&nbsp;    $141,123&"," the comparison using the CACM, we determined that the totalannual compensation of our median employee was $141,123 as of December&nbsp;31, 2020.&nbsp;Our CEO to median employee pay ratio is 32 to 1.&"
PRO,1392972,"PROS Holdings, Inc.",,105741,,"on of the median employee of the Company (Pay Ratio Disclosure).  For 2020, the median annual total compensation of all employees of the Company and its subsidiaries other than our CEO, was $105,741. ",
GTN,43196,GRAY TELEVISION INC,637527.0,57957,112," for the 2020 fiscal year. For purposes of this disclosure, Median Annual Compensation was $57,957, ","fiscal year, the ratio of the annual total compensation of Mr. Howell, our Chief Executive Officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees other than our Chief Executive Officer (&#8220;Median Annual Compensation&#8221;) was 112 to 1. "
DDD,910638,3D SYSTEMS CORP,604980.0,67220,94,"41; and&#8226;the annual total compensation of our median employee (excluding our CEO) was $67,220.B","mployee (excluding our CEO) was $67,220.Based on this information, for 2020, the ratio of the annual total compensation of our CEO to the annual total compensation of our median employee was 94 to 1.A"
OEC,1609804,Orion Engineered Carbons S.A.,245001.0,81667,35," granted        &nbsp;        For 2020:        &nbsp;        &#183;&nbsp;&nbsp;&nbsp;&nbsp;themedian of the annual total compensation of all employees of our Company (other than our CEO), was $81,667;","p;&nbsp;&nbsp;Based        on this information, the ratio of the annual total compensation of Mr. Painter, our CEO, to the median of the annual total compensation        of all employees was 35 to 1. "
SPCE,1706946,"Virgin Galactic Holdings, Inc",2030985.0,225665,96,";                      &#8226;          the annual total compensation of the employee who represents our median compensated employee (other than our Chief Executive Officer) was              $225,665;", Chief Executive Officer&#8217;s ratio of annual        total compensation to the median of the annual total compensation of all of our employees (other than the Chief Executive Officer) was 96 to 1. 
CRON,1656472,Cronos Group Inc.,1013460.0,48260,217,"his base salary consistent with the applicable SEC guidance&#59;&#8226;the annual total compensation of the median Cronos employee (excluding our CEO but including our Executive Chairman) was $48,260&"," CEO but including our Executive Chairman) was $48,260&#59; and&#8226;the ratio of our CEO&#8217;s annual total compensation on an annualized basis to that of the median Cronos employee was 217 to 1.T"
FSLY,1517413,"Fastly, Inc.",,,,,
CWH,1669779,"Camping World Holdings, Inc.",7672.0,38360,0.29,"compensation of our median employee, calculated in the same manner as the CEO&#8217;s, was $38,360. ","s, was $38,360.                           As a result, the ratio of our CEO&#8217;s total annual compensation to the total annual compensation of our median employee in 2020 was approximately 0.29:1. "
BDN,790816,BRANDYWINE REALTY TRUST,,,67.24,,"0 totalcompensation of all other employees. As indicated in the table, the ratio of our CEO&#146;s annual total compensation to the median annual total compensation of all other employees is 67.24:1. "
COWN,1466538,COWEN INC.,1845000.0,205000,93,"990,503. The 2020 annual total compensation for our median employee, determined in accordance with the requirements for determining total compensation in the Summary Compensation Table, was $205,000. ","n the Summary Compensation Table, was $205,000. The ratio of our Chief Executive Officer&#8217;s annual total compensation to the annual total compensation of our median employee for 2020 is 93 to 1. "
PLAB,810136,PHOTRONICS INC,199157.59999999998,39831.52,52,"r. Kirlin, our Chief Executive Officer. For the year ended October&#160;31, 2021:&#8226;the median of total compensation of all employees of our Company for fiscal 2020 is estimated to be: $39,831.52;","6;based on this information, the ratio of the annual total compensation of our chief executive officer to the median of the annual total compensation of all other employees is estimated to be 52 to 1&"
HFWA,1046025,HERITAGE FINANCIAL CORP /WA/,,62910,,"al Total Compensation of CEO$1,271,194&#160;Annual Total Compensation of the Median Employee$62,910&",
LGND,886163,LIGAND PHARMACEUTICALS INC,307111.0,307111,19,"mpensation Table. The total compensation for the median employee, other than our CEO, was $307,111. ",loyee was calculated according to the requirements of the Summary Compensation Table. &#8226;The ratio of our CEO&#8217;s compensation to the compensation of the median employee for 2020 was 19 to 1. 
MOD,67347,MODINE MANUFACTURING CO,344484.0,28707,120," Lawrenceburg, Tennessee facility. Based on the foregoing, the median of the annual total compensation of the Company&#8217;s employees (other than Mr. Brinker)              was approximately $28,707 ","nual compensation, calculated as noted above, was $3,448,294. This yields a CEO Pay Ratio of 1:120. "
AHH,1569187,"Armada Hoffler Properties, Inc.",1986368.4,97371,20.45,"ompensation in future years. The median employee&#8217;s annual total compensation totaled $97,371.&","d on this information, for 2020 the ratio of the annual total compensation of Mr. Haddad to the median annual total compensation of all employees, as determined pursuant to SEC rules, was 20.45 to 1. "
OFLX,1317945,"Omega Flex, Inc.",186359.76,62119.92,33,"ensation&nbsp;    $2,026,197&nbsp;    Median Employee Annual Total Compensation&nbsp;    $62,119.92&","otal Compensation&nbsp;    $62,119.92&nbsp;    CEO to Median Employee Pay Ratio&nbsp;    &nbsp;33:1&"
CCRN,1141103,CROSS COUNTRY HEALTHCARE INC,395577.0,30429,136,"Officer (&ldquo;CEO&rdquo;).&nbsp;Forpurposes of determining our pay ratio for Fiscal 2020, the median of the annual total compensation of all employees of our company(other than our CEO) was $30,429 ","sation of our CEO was $4,126,562. Based on this information, theratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees for 2020 was136 to 1.&"
INBX,1739614,"Inhibrx, Inc.",,,,Refer to original file,Refer to original file
LZB,57131,LA-Z-BOY INC,,28040,,"al year, the median annual total compensation of all our employees (other than our CEO) was $28,040 ",
DMLP,1172358,"DORCHESTER MINERALS, L.P.",,,0.82,,		&nbsp;										Ratio of PEO to Median Employee total annual compensation						&nbsp;						0.82:1	
ADEA,1803696,Adeia Inc.,805905.0,161181,56,"rules.The fiscal 2020 annual total compensation for the median employee was calculated at $161,181, ","nnual total compensation of our CEO, Jon Kirchner, was $9,003,469. Therefore, the ratio of annual total compensation of our Chief Executive Officer to our median employee for fiscal 2020 was 56 to 1.&"
IOVA,1425205,"IOVANCE BIOTHERAPEUTICS, INC.",8912860.0,445643,20.3,"amed executive officers. The total annual compensation of the median employee for2020 was $445,643. ","ur Chief Executive Officer for 2020 was $9,039,400. The ratioof Chief Executive Officer total annual compensation to the median employee total annual compensation for 2020 was approximately 20.3to 1.&"
USNA,896264,USANA HEALTH SCIENCES INC,379400.0,47425,84,"60,411, as noted in the table above. Annual total compensation for our median employee was $47,425. ","al compensation for our median employee was $47,425. The Pay Ratio for Fiscal Year 2020 is 84 to 1. "
PUMP,1680247,ProPetro Holding Corp.,430000.0,86000,59," to SEC rules, which resulted in annual total compensation for the median employee equal to $86,000 "," Officer&#8217;s 2020 total compensation was $5,105,198. Therefore, the ratio of our Chief Executive Officer&#8217;s compensation to the median employee&#8217;s compensation was approximately 59 to 1 "
PRG,1808834,"PROG Holdings, Inc.",499430.0,49943,100,"ls&#146;compensation as described below);  &nbsp;&nbsp;&#149;&nbsp; the annual total compensation of the employee identified as the median paid employee of our Company (other thanthe CEO) was $49,943;"," $49,943; and  &nbsp;&nbsp;&#149;&nbsp; The ratio between the annual total compensation of our CEO to the annual total compensation of the individualidentified at median was estimated to be 100 to 1. "
MGI,1273931,MONEYGRAM INTERNATIONAL INC,569920.0,71240,84,"n Table above, was $5,978,170. Our median employee&#8217;s annual total    compensation was $71,240 "," on this information, for 2020, the ratio of the annual total compensation of Mr. Holmes    to the median of the annual total compensation of all of our employees (other than Mr. Holmes) was 84 to 1. "
FRG,1528930,"Franchise Group, Inc.",,20368,,"ficer, and the total compensation of our 2020 Median Employee for 2020 were $5,060,006 and $20,368, ",
LMAT,1158895,LEMAITRE VASCULAR INC,72425.0,72425,19,"ompensation Table above. The annual total compensation of our median employee for 2020 was $72,425, ","The annual total compensation of our median employee for 2020 was $72,425, and our CEO&#8217;s compensation as reported in the Summary Compensation Table was $1,386,506, resulting in a ratio of 19:1.&"
RGNX,1590877,REGENXBIO Inc.,7630631.8,182551,41.87,"hat the total compensation of our median employee (excluding Mr.&#160;Mills) for 2020 was $182,551.&","20 was $7,644,087.Based on this information, in 2020, the ratio of the total compensation of Mr.&#160;Mills to the total compensation of our median employee (excluding Mr.&#160;Mills) was 41.87 to 1.T"
NSSC,69633,"NAPCO SECURITY TECHNOLOGIES, INC",102792.0,12849,88,"O was $1,132,448, the 2021 annual total compensation of our median compensated employee was $12,849 ","o&#160;- 2021The 2021 annual total compensation of our CEO was $1,132,448, the 2021 annual total compensation of our median compensated employee was $12,849 and the ratio of these amounts is 88 to 1.W"
IHRT,1400891,"iHeartMedia, Inc.",488616.0,61077,87,"ef Executive Officer. For 2020, our last completed fiscal year: &nbsp;&nbsp;&#9679;&nbsp; The median of the annual total compensation of all employees of our company (other than our CEO), was $61,077;"," in this documentwas $5,317,185.  Based on this information, for 2020 the ratio of the annual total compensation of our CEO to the median of the annual totalcompensation of all employees was 87 to 1. "
NWLI,1635984,"National Western Life Group, Inc.",1098160.0,54908,203,"nsation.  For 2020, our median employee's (excluding the CEO) annual total compensation was $54,908 ","'s annual total compensation was $11,169,082.  As such, our CEO to Employee Pay Ratio was 203 to 1. "
ALLO,1737287,"Allogene Therapeutics, Inc.",,281744,," compensation in accordance with the requirements of the Summary Compensation Table.Pay RatioOur median employee compensation as calculated using Summary Compensation Table requirements was $281,744. ",
AXL,1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,,29676,,"2020.  Based on the above determination, the total compensation for the median employee is $29,676. ",
VECO,103145,VEECO INSTRUMENTS INC,2388650.0,108575,22.9,"    The median of the total annual compensation of all employees (other than the CEO) was $108,575. ","                                       Based on this information, for 2020 the ratio of the total annual compensation of our CEO to the total annual compensation of the median employee was 22.9 to 1. "
PLYA,1692412,Playa Hotels & Resorts N.V.,,,,Refer to original file,Refer to original file
PFC,946647,PREMIER FINANCIAL CORP,3347150.4,44748,74.85," 29 of this Proxy Statement), and the annual total compensationfor the median employee was $44,748, ","he annual total compensationfor the median employee was $44,748, resulting in a ratio of 74.85:1.0. "
BHE,863436,BENCHMARK ELECTRONICS INC,486210.0,12795,381,"median employee. For fiscal 2020, the median employee&#8217;s annual total compensation was $12,795 "," CEO was $4,870,541. Based on this information, the ratio of the annual total compensation of the Company&#8217;s CEO to the annual total compensation of its median employee for fiscal 2020 is 381:1. "
NRC,70487,NATIONAL RESEARCH CORP,254508.8,66976,3.80,"fficer. For the year ended December 31, 2020:&nbsp;					&nbsp;						&#9679;									the median of the annual total compensation of all associates of the Company was reasonably estimated to be $66,976;","sed on this information, the ratio of the annual total compensation of our Chief Executive Officer to the median of the annual total compensation of all other associates is estimated to be 3.80 to 1.	"
SPH,1005210,SUBURBAN PROPANE PARTNERS LP,223536.0,74512,35,"tal compensation of the employee identified at median of Suburban (other than our CEO), was $74,512;","020, the ratio of the annual total compensation of Mr. Stivala, our President and Chief Executive Officer, to the median of the annual total compensation of all employees was estimated to be 35 to 1.T"
TWI,899751,TITAN INTERNATIONAL INC,281472.0,35184,87,"020 Summary Compensation Table.  The median employee received annual total compensation of $35,184. ","mployee at the Company's North American operations.  Titan's CEO, who is located in the U.S., received annual total compensation of $3,044,867, which yields a 2020 pay ratio of approximately 87 to 1. "
CARS,1683606,Cars.com Inc.,,75908,,"f this proxy statement. For 2020, the annual total compensation of our Median Employee was $75,908, ",
AZZ,8947,AZZ INC,303784.0,37973,85,"&#160;61 in this Proxy Statement. Our median employee&#8217;s annual total compensation was $37,973 ","&#160;61 in this Proxy Statement. Our median employee&#8217;s annual total compensation was $37,973 for fiscal year 2021. As a result, the Company&#8217;s CEO Pay Ratio for fiscal year 2021 was 85:1.A"
BRBR,1772016,"BELLRING BRANDS, INC.",338232.0,112744,32,"he Company for fiscal year 2021. The annual total compensation of our median employee was $112,744. "," compensation of ourChief Executive Officer was $3,579,246. The ratio of our Chief Executive Officer&#146;s annual total compensation to the median employee&#146;s annual total compensation was 32:1. "
AMSF,1018979,AMERISAFE INC,184500.0,61500,32,"ry Compensation Table. Median Annual Compensation. Median Annual Compensation for 2020 was $61,500. "," provided under the employment agreement. CEO Pay Ratio For 2020, the ratio of the annual total compensation of Ms.&#160;Frost, our President and Chief Executive Officer (&#8220;CEO Compensation&#8221;), to the median of the annual total compensation of all of our employees and those of our consolidated subsidiaries other than Ms.&#160;Frost (&#8220;Median Annual Compensation&#8221;) was 32 to 1. "
BFS,907254,"SAUL CENTERS, INC.",,62646,,"nual total compensation of the median employee (excluding the Chief Executive Officer) was $62,646. ",
MRC,1439095,MRC GLOBAL INC.,92319255.0,879231,105.7,"by the total compensation for the median employee. &nbsp;&nbsp;Type of Compensation&nbsp;&nbsp;CEO&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MedianEmployee&nbsp; &nbsp;Base Salary or Pay&nbsp;&nbsp;&nbsp;$879,231&", employee pay ratio is 105.7:1. We calculated the CEO pay ratio for MRC Global in 2020 in accordance with the SECdisclosure requirements of executive compensation under Item 402(u) of Regulation S-K. 
MATW,63296,MATTHEWS INTERNATIONAL CORP,,49696,," determine the worldwide median employee.Our median employee&#8217;s 2020 compensation was $49,696. ",
PRDO,1046568,PERDOCEO EDUCATION Corp,476828.0,43348,112," Ratio&nbsp;&nbsp;Median&nbsp;2020Annual&nbsp;TotalCompensation&nbsp;&nbsp;&nbsp;CEO&nbsp;toMedian&nbsp;PayRatio&nbsp;&nbsp;&nbsp;Mandated Ratio&nbsp;&nbsp;(Includes all employees)&nbsp;&nbsp;$43,348&",";2020Annual&nbsp;TotalCompensation&nbsp;&nbsp;&nbsp;CEO&nbsp;toMedian&nbsp;PayRatio&nbsp;&nbsp;&nbsp;Mandated Ratio&nbsp;&nbsp;(Includes all employees)&nbsp;&nbsp;$43,348&nbsp;&nbsp;&nbsp;&nbsp;112:1&"
HLX,866829,HELIX ENERGY SOLUTIONS GROUP INC,503334.0,83889,64,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;59Table of Contents EXECUTIVE COMPENSATION&nbsp;&nbsp; Our median employee compensation as calculated using the Summary Compensation Table requirements was $83,889 "," Executive Officer&#146;s compensation as reported in the Summary Compensation Table was $5,335,487 for 2020. Therefore, our chief executive officer to median employee pay ratio is estimated at 64:1. "
SPNT,1576018,SiriusPoint Ltd,3230780.0,323078,10.07,"completed fiscal year&#58;&#8226;the Median Employee&#8217;s annual total compensation was $323,078&",ny. CEO Pay Ratio - 10.07 to 1.0 We believe our executive compensation program must be consistent and internally equitable to motivate our employees to perform in ways that enhance shareholder value. 
BANC,1169770,"BANC OF CALIFORNIA, INC.",,95000,,"20 annual total compensation of the median employee of the Company (other than our CEO) was $95,000&",
AMTB,1734342,Amerant Bancorp Inc.,,,,Refer to original file,Refer to original file
HCSG,731012,HEALTHCARE SERVICES GROUP INC,,26000,,"l annual compensation of the median employee for the year ended December&#160;31, 2020 was $26,000. ",
ULH,1308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",196200.0,39240,53," The median of the annual total compensation of all employees of ULH other than our CEO was $39,240;"," Proxy Statement, was$2,067,833.  Based on this information, the ratio of the annual total compensation of our CEO to the median of the annual totalcompensation of all employees for 2020 was 53 to 1. "
UUUU,1385849,ENERGY FUELS INC,65049.0,65049,18,"sistent with Item 402(u) of Regulation S-K.    For 2020, the median of the annual total compensation of all employees of the Company and its consolidated subsidiaries, excluding the CEO, was $65,049. ","Total Compensation"" column of the Summary Compensation Table, above. As a result, for 2020, the ratio of annual total compensation of our CEO, to the median of annual total compensation of all employees of the Company and its consolidated subsidiaries, other than the CEO, was approximately 18 to 1. "
PRA,1127703,PROASSURANCE CORP,2445675.0,97827,25.5," determined that the &#147;median employee&#148; was an employee with total compensation of $97,827 ",anner consistent with Item402(u) of Regulation S-K.  The ratio of the annual total compensation of Mr.&nbsp;Rand to themedian of the annual total compensation of our employees for 2020 was 25.5 to 1. 
JBSS,880117,SANFILIPPO JOHN B & SON INC,317880.0,52980,66," is a consistently applied compensation measure. Using this methodology, we determined that our median employee is a non-exempt, full-time hourly employee with an annual total compensation of $52,980f","of the information set forth above, for fiscal 2021 the estimated ratio ofthe annual compensation of Mr.&nbsp;Jeffrey&nbsp;T. Sanfilippo to the annual compensation of our median employee was 66 to 1. "
ASTE,792987,ASTEC INDUSTRIES INC,238548.0,59637,45,"n the Summary Compensation Table. The total annual compensation of our median employee was $59,637. ","ble. The total annual compensation of our median employee was $59,637. The total annual compensation of our CEO was $2,678,565. Accordingly, the ratio of CEO pay to median employee pay was&#160;45:1. "
ENTA,1177648,ENANTA PHARMACEUTICALS INC,465258.0,232629,22,"tion Table, was $5,197,837, and the annual total compensation for our median employee was $232,629, ","icer, as reported in our Summary Compensation Table, was $5,197,837, and the annual total compensation for our median employee was $232,629, resulting in an estimated pay ratio of approximately 22:1. "
RGR,95029,STURM RUGER & CO INC,3810480.0,47631,80.2,"402 of Regulation S-K. The median employee&#x2019;s annual total compensation for 2020 was $47,631. ","lation in 2020 was $3,819,334. The ratio of Mr. Killoy&#x2019;s total annual compensation in 2020 to the median annual total compensation in 2020 for all employees excluding Mr. Killoy was 80.2 to 1. "
CNOB,712771,"ConnectOne Bancorp, Inc.",2806680.0,70167,40.6,"hat the median annual compensation for all Company employees, excluding Mr. Sorrentino, was $70,167 ", compensationwas approximately 40.6 times that of the median annual compensation for all employees. 
DRRX,1082038,DURECT CORP,,150149,8,".&#160;We determined that Dr. Brown&#8217;s 2020 annual total compensation was $1,133,545, the median of the 2020 annual total compensation of all of our employees (excluding Dr. Brown) was $150,149, "," 2020 annual total compensation was $1,133,545, the median of the 2020 annual total compensation of all of our employees (excluding Dr. Brown) was $150,149, and the ratio of these amounts was 8 to 1.T"
GDOT,1386278,GREEN DOT CORP,,100060,,"n an annualized basis. The annual total compensation for our median employee for 2020 was $100,060. ",
WTTR,1693256,"Select Energy Services, Inc.",388225.0,77645,54,"2020 Summary Compensation Table (&#8220;CEO Compensation&#8221;). We estimate that the median of annual total compensation for 2020 for all employees of the Company and its consolidated subsidiaries as of December&#160;31, 2020 (the &#8220;Determination Date&#8221;), excluding our CEO, was $77,645, ",8221;). The ratio of the CEO Compensation to the Median Annual Compensation was approximately 54:1. 
SCHN,912603,"SCHNITZER STEEL INDUSTRIES, INC.",989865.0,65991,154,"plus health benefits of $13,810. The annual total compensation for our median employee was $65,991. ",n&#146;s annual total compensation for 2021 wasapproximately 154 times that of our median employee. 
ARGO,1091748,"Argo Group International Holdings, Ltd.",389200.0,97300,40,"ensation Table disclosed above. For 2020, the total compensation of ourmedian employee was $97,300. ","EO.  Based on this information for fiscal year 2020, we reasonably estimatethat the ratio of our CEO&#146;s annual total compensation to the annual total compensation of our median employee was 40:1. "
ZNTL,1725160,"Zentalis Pharmaceuticals, Inc.",,,,Refer to original file,Refer to original file
LC,1409970,LendingClub Corp,491944.0,122986,48,"cal 2019:				&#8226; The median of total compensation of all employees, excluding the CEO: $122,986;", and				&#8226; The ratio of CEO total compensation to median employee total compensation: 48 to 1.	
JELD,1674335,"JELD-WEN Holding, Inc.",821670.0,54778,153,"l compensation of $8,379,513 and our median employee received total annual compensation of $54,778, "," received total annual compensation of $54,778, resulting in a CEO pay ratio ofapproximately 153:1. "
TSE,1519061,Trinseo PLC,424795.0,84959,59,"tion for 2020 for our CEO was $5,035,919, and the median employee's total compensation was $84,959. "," our CEO was $5,035,919, and the median employee's total compensation was $84,959. Therefore, asfurther described in the table below, the Company's 2020 ratio of CEO pay to median worker pay is 59:1. "
CVNA,1690820,CARVANA CO.,257040.0,36720,71,"020 annual total compensation of our median-compensated employee other than Mr. Garcia was $36,720. ","on, excluding his contributions to the Fund, was $2,594,444, as disclosed in the &#8220;Summary Compensation Table&#8221; above. The ratio of our median-compensated employee to Mr. Garcia is 1-to-71.C"
STRL,874238,"STERLING INFRASTRUCTURE, INC.",355224.0,59204,66,"as of December 31, 2020. The annual total compensation of our median employee for 2020 was $59,204. "," 2020 was $3,903,216.  Based on the foregoing, our estimate of the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all other employees was 66 to 1. "
INVA,1080014,"Innoviva, Inc.",570556.7,300293,1.98,"&#160;31, 2020:                           &#8226;                                    The median of the annual total compensation of all employees (other than our Chief Executive Officer) was $300,293;",", the pay ratio would be approximately 1.98 to 1.                           The above ratio is appropriately viewed as an estimate. To identify the median of the annual compensation of our employees, "
RICK,935419,"RCI HOSPITALITY HOLDINGS, INC.",67654.0,67654,17,"1,169,052 was approximately 17 times the compensation of our fiscal 2020 median employeeof $67,654.&","oned above.&nbsp;Thecompensation for our CEO in fiscal 2020 of $1,169,052 was approximately 17 times"
TITN,1409171,Titan Machinery Inc.,476043.28,59505.41,8.3,"e Officer.&#160;&#160;&#160;&#160;For fiscal 2021&#58;&#8226;the annual total compensation of the employee identified at median of our Company (other than our Chief Executive Officer), was $59,505.41&","n, for fiscal 2021, the ratio of the annual total compensation of Mr. Meyer, our Chief Executive Officer, to the median of the annual total compensation of all employees was estimated to be 8.3 to 1. "
CSR,798359,CENTERSPACE,139809.0,46603,36," Regulation S-K.For the year ended December&#160;31, 2020:&#8226;the total compensation of the employee who represents the Company&#8217;s median compensated employee (other than the CEO) was $46,603;","d on this information, for 2020, the annual total compensation of our CEO was approximately 36 times"
LPI,1528129,"Laredo Petroleum, Inc.",257316.0,128658,26,"of our CEO. For 2020, our last completed fiscalyear:&#149; The median employee's total annual compensation for 2020, in accordance with the requirements of the Summary CompensationTable, was $128,658;","&#8203; Basedon this information, for 2020, the ratio of the annual total compensation of our CEO to the median of the annual total compensation of all employees in 2020 was calculated to be 26 to 1. "
